"from";"to";"full";"share.from.full";"binary";"share.from.bin";"pc";"thmax";"thmaxpc";"expected";"untapped";"linkrca";"prio";"dutch.reg"
"NL32";"NL34";1;1,408;1;7,692;0,028474;7;0,0170977748467307;0,600473852617181;-0,399526147382819;1,66535144809632;"Verduurzaming bouwsector";"west"
"NL23";"NL33";3;60;1;50;0,028474;18;0,043965706748736;1,54407562101561;0,544075621015608;0,647636674259681;"Verduurzaming bouwsector";"west"
"NL23";"NL22";2;40;1;50;0,028474;14;0,0341955496934613;1,20094770523436;0,200947705234362;0,832675724048161;"Verduurzaming bouwsector";"west"
"NL33";"DE11";1;0,826;1;2,439;0,011496;370;0,177571304477196;15,4469277764713;14,4469277764713;0,0647377921662322;"Batterietechnologie";"west"
"NL33";"DE91";3;2,479;1;2,439;0,011496;114;0,0547111586767578;4,75932369329116;3,75932369329116;0,210113886855315;"Batterietechnologie";"west"
"NL33";"CH03";10;8,264;2;4,878;0,022991;79;0,0379138731181041;3,29812782254388;1,29812782254388;0,606404635481163;"Batterietechnologie";"west"
"NL33";"CH04";1;0,826;1;2,439;0,011496;64,5;0,0309549976723761;2,69277524752;1,69277524752;0,371364079093115;"Batterietechnologie";"west"
"NL33";"SE12";4;3,306;1;2,439;0,011496;35,5;0,0170372467809202;1,48207009747225;0,482070097472248;0,674731918352279;"Batterietechnologie";"west"
"NL33";"NL33";84;69,421;23;56,098;0,264398;41;0,0196768202258515;1,71168659144682;-21,2883134085532;13,4370393008448;"Batterietechnologie";"west"
"NL33";"NL41";7;5,785;4;9,756;0,045982;55;0,026395734449313;2,29616493974574;-1,70383506025426;1,74203513465498;"Batterietechnologie";"west"
"NL33";"NL32";1;0,826;1;2,439;0,011496;32,5;0,0155974794473213;1,35682473712248;0,356824737122481;0,737014864661721;"Batterietechnologie";"west"
"NL33";"PL21";1;0,826;1;2,439;0,011496;30,5;0,0146376345582554;1,27332783022264;0,273327830222636;0,785343708246096;"Batterietechnologie";"west"
"NL33";"BE24";1;0,826;1;2,439;0,011496;41,5;0,019916781448118;1,73256081817178;0,732560818171783;0,577180315698938;"Batterietechnologie";"west"
"NL33";"NL31";2;1,653;1;2,439;0,011496;25;0,0119980611133241;1,04371133624806;0,0437113362480623;0,958119324060237;"Batterietechnologie";"west"
"NL33";"ITI2";1;0,826;1;2,439;0,011496;24;0,0115181386687911;1,00196288279814;0,00196288279813972;0,998040962562747;"Batterietechnologie";"west"
"NL33";"ITF1";1;0,826;1;2,439;0,011496;24;0,0115181386687911;1,00196288279814;0,00196288279813972;0,998040962562747;"Batterietechnologie";"west"
"NL33";"ITI1";3;2,479;1;2,439;0,011496;35,5;0,0170372467809202;1,48207009747225;0,482070097472248;0,674731918352279;"Batterietechnologie";"west"
"NL33";"DEC0";1;0,826;1;2,439;0,011496;30,5;0,0146376345582554;1,27332783022264;0,273327830222636;0,785343708246096;"Batterietechnologie";"west"
"NL32";"DE60";1;1,724;1;4,167;0,011496;56,5;0,0271156181161124;2,35878761992062;1,35878761992062;0,423946603566477;"Batterietechnologie";"west"
"NL32";"DE21";2;3,448;2;8,333;0,022991;215;0,103183325574587;8,97591749173334;6,97591749173334;0,222818447455869;"Batterietechnologie";"west"
"NL32";"FR71";2;3,448;1;4,167;0,011496;202;0,0969443337956586;8,43318759688434;7,43318759688434;0,118579124264881;"Batterietechnologie";"west"
"NL32";"FR10";6;10,345;1;4,167;0,011496;184;0,0883057297940653;7,68171543478574;6,68171543478574;0,130179255986445;"Batterietechnologie";"west"
"NL32";"UKJ1";1;1,724;1;4,167;0,011496;85;0,0407934077853019;3,54861854324341;2,54861854324341;0,281799801194187;"Batterietechnologie";"west"
"NL32";"FR62";2;3,448;1;4,167;0,011496;31;0,0148775957805219;1,2942020569476;0,294202056947597;0,772676874242126;"Batterietechnologie";"west"
"NL32";"ITC4";1;1,724;1;4,167;0,011496;76;0,0364741057845052;3,17288246219411;2,17288246219411;0,315170830282973;"Batterietechnologie";"west"
"NL32";"NL33";1;1,724;1;4,167;0,011496;32,5;0,0155974794473213;1,35682473712248;0,356824737122481;0,737014864661721;"Batterietechnologie";"west"
"NL32";"NL41";10;17,241;3;12,5;0,034487;46,5;0,0223163936707828;1,9413030854214;-1,0586969145786;1,54535374848425;"Batterietechnologie";"west"
"NL32";"NL32";21;36,207;7;29,167;0,080469;24;0,0115181386687911;1,00196288279814;-5,99803711720186;6,98628673793923;"Batterietechnologie";"west"
"NL32";"DE72";2;3,448;1;4,167;0,011496;46;0,0220764324485163;1,92042885869643;0,920428858696435;0,520717023945781;"Batterietechnologie";"west"
"NL32";"CZ03";2;3,448;1;4,167;0,011496;17,5;0,00839864277932686;0,730597935373644;-0,269402064626356;1,36874189151462;"Batterietechnologie";"west"
"NL32";"FR23";2;3,448;1;4,167;0,011496;27;0,01295790600239;1,12720824314791;0,127208243147907;0,887147522277997;"Batterietechnologie";"west"
"NL32";"DED5";4;6,897;1;4,167;0,011496;21;0,0100783713351922;0,876717522448372;-0,123282477551628;1,14061824292885;"Batterietechnologie";"west"
"NL32";"NL42";1;1,724;1;4,167;0,011496;23,5;0,0112781774465246;0,981088656073179;-0,0189113439268215;1,01927587665983;"Batterietechnologie";"west"
"NL31";"CH03";1;5,882;1;11,111;0,011496;63;0,0302351140055767;2,63015256734512;1,63015256734512;0,380206080976284;"Batterietechnologie";"west"
"NL31";"NL33";2;11,765;1;11,111;0,011496;25;0,0119980611133241;1,04371133624806;0,0437113362480623;0,958119324060237;"Batterietechnologie";"west"
"NL31";"NL41";3;17,647;3;33,333;0,034487;39;0,0187169753367856;1,62818968454698;-1,37181031545302;1,8425371616543;"Batterietechnologie";"west"
"NL31";"NL31";3;17,647;1;11,111;0,011496;9;0,00431930200079667;0,375736081049302;-0,624263918950698;2,66144256683399;"Batterietechnologie";"west"
"NL31";"NL22";5;29,412;2;22,222;0,022991;13,5;0,00647895300119501;0,563604121573954;-1,43639587842605;3,54859008911199;"Batterietechnologie";"west"
"NL31";"NL12";3;17,647;1;11,111;0,011496;9;0,00431930200079667;0,375736081049302;-0,624263918950698;2,66144256683399;"Batterietechnologie";"west"
"NL33";"DE12";4;3,175;1;2,857;0,017197;64;0,061042491296676;3,54962086890171;2,54962086890171;0,281720227858985;"Regeneratieve geneeskunde";"west"
"NL33";"CH03";1;0,794;1;2,857;0,017197;68;0,0648576470027183;3,77147217320807;2,77147217320807;0,265148449749633;"Regeneratieve geneeskunde";"west"
"NL33";"NL33";97;76,984;21;60;0,361135;35;0,0333826124278697;1,94119891268062;-19,0588010873194;10,818056749785;"Regeneratieve geneeskunde";"west"
"NL33";"AT13";1;0,794;1;2,857;0,017197;61,5;0,0586580189803996;3,41096380371024;2,41096380371024;0,293172269641871;"Regeneratieve geneeskunde";"west"
"NL33";"NL32";1;0,794;1;2,857;0,017197;29;0,0276598788688063;1,60842195622109;0,608421956221088;0,621727399412933;"Regeneratieve geneeskunde";"west"
"NL33";"CH04";3;2,381;1;2,857;0,017197;84;0,0801182698268873;4,6588773904335;3,6588773904335;0,214643983130656;"Regeneratieve geneeskunde";"west"
"NL33";"NL42";1;0,794;1;2,857;0,017197;29,5;0,0281367733320616;1,63615336925938;0,636153369259383;0,611189646880511;"Regeneratieve geneeskunde";"west"
"NL33";"DEA2";5;3,968;2;5,714;0,034394;84;0,0801182698268873;4,6588773904335;2,6588773904335;0,429287966261311;"Regeneratieve geneeskunde";"west"
"NL33";"NL31";5;3,968;3;8,571;0,051591;33,5;0,0319519290381039;1,85800467356574;-1,14199532643426;1,61463533578881;"Regeneratieve geneeskunde";"west"
"NL33";"NL22";7;5,556;2;5,714;0,034394;32;0,030521245648338;1,77481043445086;-0,225189565549144;1,12688091143594;"Regeneratieve geneeskunde";"west"
"NL33";"UKI1";1;0,794;1;2,857;0,017197;84;0,0801182698268873;4,6588773904335;3,6588773904335;0,214643983130656;"Regeneratieve geneeskunde";"west"
"NL32";"NL33";1;0,962;1;4,348;0,017197;29;0,0276598788688063;1,60842195622109;0,608421956221088;0,621727399412933;"Regeneratieve geneeskunde";"west"
"NL32";"NL41";3;2,885;2;8,696;0,034394;34,5;0,0329057179646144;1,91346749964233;-0,0865325003576707;1,04522287437537;"Regeneratieve geneeskunde";"west"
"NL32";"NL32";87;83,654;14;60,87;0,240757;23;0,021937145309743;1,27564499976155;-12,7243550002384;10,9748401809413;"Regeneratieve geneeskunde";"west"
"NL32";"ES30";1;0,962;1;4,348;0,017197;36;0,0343364013543803;1,99666173875721;0,996661738757213;0,500835960638196;"Regeneratieve geneeskunde";"west"
"NL32";"NL31";1;0,962;1;4,348;0,017197;27,5;0,0262291954790405;1,5252277171062;0,525227717106205;0,655639803017275;"Regeneratieve geneeskunde";"west"
"NL32";"UKH1";6;5,769;1;4,348;0,017197;54;0,0515046020315704;2,99499260813582;1,99499260813582;0,333890640425464;"Regeneratieve geneeskunde";"west"
"NL32";"NL22";1;0,962;1;4,348;0,017197;26;0,0247985120892746;1,44203347799132;0,44203347799132;0,693465176268272;"Regeneratieve geneeskunde";"west"
"NL32";"UKI1";2;1,923;1;4,348;0,017197;78;0,0743955362678239;4,32610043397396;3,32610043397396;0,231155058756091;"Regeneratieve geneeskunde";"west"
"NL32";"UKJ2";2;1,923;1;4,348;0,017197;24,5;0,0233678286995088;1,35883923887644;0,358839238876437;0,735922227876533;"Regeneratieve geneeskunde";"west"
"NL31";"CH03";2;2,564;1;3,125;0,017197;66,5;0,0634269636129525;3,68827793409318;2,68827793409318;0,271129241849249;"Regeneratieve geneeskunde";"west"
"NL31";"NL33";5;6,41;3;9,375;0,051591;33,5;0,0319519290381039;1,85800467356574;-1,14199532643426;1,61463533578881;"Regeneratieve geneeskunde";"west"
"NL31";"AT13";1;1,282;1;3,125;0,017197;60;0,0572273355906338;3,32776956459535;2,32776956459535;0,300501576382918;"Regeneratieve geneeskunde";"west"
"NL31";"FR10";2;2,564;1;3,125;0,017197;142,5;0,135914922027755;7,90345271591397;6,90345271591397;0,12652697952965;"Regeneratieve geneeskunde";"west"
"NL31";"NL32";1;1,282;1;3,125;0,017197;27,5;0,0262291954790405;1,5252277171062;0,525227717106205;0,655639803017275;"Regeneratieve geneeskunde";"west"
"NL31";"FR42";1;1,282;1;3,125;0,017197;47,5;0,0453049740092518;2,63448423863799;1,63448423863799;0,379580938588949;"Regeneratieve geneeskunde";"west"
"NL31";"DE21";2;2,564;1;3,125;0,017197;125;0,11922361581382;6,93285325957366;5,93285325957366;0,144240756663801;"Regeneratieve geneeskunde";"west"
"NL31";"FR71";1;1,282;1;3,125;0,017197;76,5;0,0729648528780581;4,24290619485908;3,24290619485908;0,235687510888563;"Regeneratieve geneeskunde";"west"
"NL31";"DE13";2;2,564;2;6,25;0,034394;57,5;0,0548428632743574;3,18911249940388;1,18911249940388;0,62713372462522;"Regeneratieve geneeskunde";"west"
"NL31";"DEA2";4;5,128;1;3,125;0,017197;82,5;0,0786875864371215;4,57568315131861;3,57568315131861;0,218546601005758;"Regeneratieve geneeskunde";"west"
"NL31";"NL31";54;69,231;16;50;0,27515;32;0,030521245648338;1,77481043445086;-14,2251895655491;9,01504729148753;"Regeneratieve geneeskunde";"west"
"NL31";"UKH1";1;1,282;1;3,125;0,017197;58,5;0,0557966522008679;3,24457532548047;2,24457532548047;0,308206745008121;"Regeneratieve geneeskunde";"west"
"NL31";"NL22";1;1,282;1;3,125;0,017197;30,5;0,0290905622585722;1,69161619533597;0,691616195335972;0,591150642064756;"Regeneratieve geneeskunde";"west"
"NL31";"FR62";1;1,282;1;3,125;0,017197;32,5;0,0309981401115933;1,80254184748915;0,802541847489151;0,554772141014617;"Regeneratieve geneeskunde";"west"
"NL33";"DE12";1;0,943;1;2,222;0,010028;151,5;0,0544683849674448;5,4315873489536;4,4315873489536;0,184108242352514;"Cybersecurity";"west"
"NL33";"DE11";1;0,943;1;2,222;0,010028;110;0,0395480022865936;3,94372678801911;2,94372678801911;0,253567261058236;"Cybersecurity";"west"
"NL33";"DE92";2;1,887;1;2,222;0,010028;50,5;0,0181561283224816;1,81052911631787;0,810529116317865;0,552324727057543;"Cybersecurity";"west"
"NL33";"CH01";1;0,943;1;2,222;0,010028;91,5;0,0328967473565756;3,28046364639772;2,28046364639772;0,304834958649245;"Cybersecurity";"west"
"NL33";"FR10";4;3,774;1;2,222;0,010028;342,5;0,123138098028712;12,2793311354231;11,2793311354231;0,0814376604858568;"Cybersecurity";"west"
"NL33";"SE23";1;0,943;1;2,222;0,010028;67,5;0,0242680923122279;2,42001416537536;1,42001416537536;0,413220721724532;"Cybersecurity";"west"
"NL33";"DEA1";1;0,943;1;2,222;0,010028;70;0,0251669105460141;2,50964431964853;1,50964431964853;0,398462838805799;"Cybersecurity";"west"
"NL33";"NL33";59;55,66;21;46,667;0,21059;45;0,0161787282081519;1,61334277691691;-19,3866572230831;13,0164527343228;"Cybersecurity";"west"
"NL33";"ITC4";2;1,887;2;4,444;0,020056;51,5;0,0185156556159961;1,84638117802713;-0,15361882197287;1,08319995015169;"Cybersecurity";"west"
"NL33";"BE24";2;1,887;2;4,444;0,020056;54;0,0194144738497823;1,93601133230029;-0,0639886676997086;1,03305180431133;"Cybersecurity";"west"
"NL33";"NL32";15;14,151;6;13,333;0,060168;44;0,0158192009146374;1,57749071520764;-4,42250928479235;3,80350891587354;"Cybersecurity";"west"
"NL33";"NL11";5;4,717;3;6,667;0,030084;25;0,00898818233786218;0,896301542731616;-2,10369845726838;3,34708784596871;"Cybersecurity";"west"
"NL33";"NL23";8;7,547;2;4,444;0,020056;25;0,00898818233786218;0,896301542731616;-1,10369845726838;2,23139189731247;"Cybersecurity";"west"
"NL33";"NL22";3;2,83;1;2,222;0,010028;24,5;0,00880841869110494;0,878375511876984;-0,121624488123016;1,13846525373085;"Cybersecurity";"west"
"NL33";"NL31";1;0,943;1;2,222;0,010028;26;0,00934770963137667;0,932153604440881;-0,067846395559119;1,07278456601561;"Cybersecurity";"west"
"NL32";"DE11";4;3,448;1;2,326;0,010028;109;0,0391884749930791;3,90787472630985;2,90787472630985;0,255893566205559;"Cybersecurity";"west"
"NL32";"DE71";4;3,448;1;2,326;0,010028;143,5;0,0515921666193289;5,14477085527948;4,14477085527948;0,194372116490634;"Cybersecurity";"west"
"NL32";"FR82";2;1,724;1;2,326;0,010028;132;0,0474576027439123;4,73247214562294;3,73247214562294;0,211306050881863;"Cybersecurity";"west"
"NL32";"CH01";2;1,724;1;2,326;0,010028;90,5;0,0325372200630611;3,24461158468845;2,24461158468845;0,308203300733767;"Cybersecurity";"west"
"NL32";"FR10";4;3,448;1;2,326;0,010028;341,5;0,122778570735197;12,2434790737139;11,2434790737139;0,0816761309411594;"Cybersecurity";"west"
"NL32";"BE21";1;0,862;1;2,326;0,010028;39,5;0,0142013280938222;1,41615643751595;0,416156437515954;0,706136676364707;"Cybersecurity";"west"
"NL32";"NL33";15;12,931;6;13,953;0,060168;44;0,0158192009146374;1,57749071520764;-4,42250928479235;3,80350891587354;"Cybersecurity";"west"
"NL32";"ITC4";5;4,31;3;6,977;0,030084;50,5;0,0181561283224816;1,81052911631787;-1,18947088368213;1,65697418117263;"Cybersecurity";"west"
"NL32";"BE24";5;4,31;4;9,302;0,040112;53;0,0190549465562678;1,90015927059103;-2,09984072940897;2,10508669557781;"Cybersecurity";"west"
"NL32";"NL32";64;55,172;15;34,884;0,150421;43;0,0154596736211229;1,54163865349838;-13,4583613465016;9,72990652897882;"Cybersecurity";"west"
"NL32";"RO42";2;1,724;2;4,651;0,020056;27;0,00970723692489115;0,968005666150146;-1,03199433384985;2,06610360862266;"Cybersecurity";"west"
"NL32";"NL23";3;2,586;3;6,977;0,030084;24;0,00862865504434769;0,860449481022352;-2,13955051897765;3,48654983955074;"Cybersecurity";"west"
"NL32";"EE00";2;1,724;1;2,326;0,010028;28,5;0,0102465278651629;1,02178375871404;0,0217837587140428;0,978680656715998;"Cybersecurity";"west"
"NL32";"NL31";3;2,586;3;6,977;0,030084;25;0,00898818233786218;0,896301542731616;-2,10369845726838;3,34708784596871;"Cybersecurity";"west"
"NL23";"NL33";8;72,727;2;40;0,020056;25;0,00898818233786218;0,896301542731616;-1,10369845726838;2,23139189731247;"Cybersecurity";"west"
"NL23";"NL32";3;27,273;3;60;0,030084;24;0,00862865504434769;0,860449481022352;-2,13955051897765;3,48654983955074;"Cybersecurity";"west"
"NL31";"DE11";1;14,286;1;14,286;0,010028;91;0,0327169837098183;3,26253761554308;2,26253761554308;0,306509876004461;"Cybersecurity";"west"
"NL31";"IE02";1;14,286;1;14,286;0,010028;43;0,0154596736211229;1,54163865349838;0,54163865349838;0,648660435265254;"Cybersecurity";"west"
"NL31";"NL33";1;14,286;1;14,286;0,010028;26;0,00934770963137667;0,932153604440881;-0,067846395559119;1,07278456601561;"Cybersecurity";"west"
"NL31";"NL32";3;42,857;3;42,857;0,030084;25;0,00898818233786218;0,896301542731616;-2,10369845726838;3,34708784596871;"Cybersecurity";"west"
"NL31";"NL31";1;14,286;1;14,286;0,010028;7;0,00251669105460141;0,250964431964853;-0,749035568035147;3,98462838805799;"Cybersecurity";"west"
"NL33";"NL33";2;100;2;100;0,232288;2;0,0435066347618012;0,374592125299108;-1,62540787470089;5,33914053426249;"Defensietechnologie";"west"
"NL33";"BE23";4;4,938;3;9,091;0,164926;36,5;0,233197035522617;4,2418540761564;1,2418540761564;0,707237907325265;"Innovatief Waterbeheer";"west"
"NL33";"NL33";54;66,667;19;57,576;1,04453;33;0,210835675951955;3,83510094556606;-15,1648990544339;4,95423725989971;"Innovatief Waterbeheer";"west"
"NL33";"SI04";8;9,877;2;6,061;0,109951;19,5;0,124584717607973;2,26619601328904;0,266196013289036;0,882536192046912;"Innovatief Waterbeheer";"west"
"NL33";"NL41";3;3,704;2;6,061;0,109951;28;0,178890876565295;3,25402504472272;1,25402504472272;0,614623419461242;"Innovatief Waterbeheer";"west"
"NL33";"NL32";5;6,173;3;9,091;0,164926;23;0,146946077178635;2,67294914387938;-0,327050856120624;1,12235580945096;"Innovatief Waterbeheer";"west"
"NL33";"NL22";3;3,704;3;9,091;0,164926;25;0,159723996933299;2,90537950421671;-0,0946204957832864;1,03256734469489;"Innovatief Waterbeheer";"west"
"NL33";"NL21";4;4,938;1;3,03;0,054975;19;0,121390237669307;2,2080884232047;1,2080884232047;0,452880414339863;"Innovatief Waterbeheer";"west"
"NL32";"NL33";5;22,727;3;23,077;0,164926;23;0,146946077178635;2,67294914387938;-0,327050856120624;1,12235580945096;"Innovatief Waterbeheer";"west"
"NL32";"NL41";4;18,182;2;15,385;0,109951;18;0,115001277791975;2,09187324303603;0,0918732430360336;0,956080874717488;"Innovatief Waterbeheer";"west"
"NL32";"NL32";7;31,818;3;23,077;0,164926;13;0,0830564784053156;1,51079734219269;-1,48920265780731;1,98570643210555;"Innovatief Waterbeheer";"west"
"NL32";"NL22";1;4,545;1;7,692;0,054975;15;0,0958343981599796;1,74322770253003;0,743227702530028;0,573648524830493;"Innovatief Waterbeheer";"west"
"NL32";"UKJ1";2;9,091;1;7,692;0,054975;15;0,0958343981599796;1,74322770253003;0,743227702530028;0,573648524830493;"Innovatief Waterbeheer";"west"
"NL32";"BE24";1;4,545;1;7,692;0,054975;11;0,0702785586506517;1,27836698185535;0,278366981855354;0,782247988405218;"Innovatief Waterbeheer";"west"
"NL32";"UKG1";1;4,545;1;7,692;0,054975;8,5;0,0543061589573217;0,987829031433683;-0,0121709685663174;1,01232092617146;"Innovatief Waterbeheer";"west"
"NL32";"NL23";1;4,545;1;7,692;0,054975;8;0,0511116790186558;0,929721441349348;-0,0702785586506517;1,07559098405717;"Innovatief Waterbeheer";"west"
"NL31";"UKH1";2;66,667;1;50;0,054975;17;0,108612317914643;1,97565806286737;0,975658062867365;0,506160463085729;"Innovatief Waterbeheer";"west"
"NL31";"NL31";1;33,333;1;50;0,054975;2;0,0127779197546639;0,232430360337337;-0,767569639662663;4,3023639362287;"Innovatief Waterbeheer";"west"
"NL23";"NL32";1;25;1;33,333;0,054975;8;0,0511116790186558;0,929721441349348;-0,0702785586506517;1,07559098405717;"Innovatief Waterbeheer";"west"
"NL23";"UKJ1";2;50;1;33,333;0,054975;10;0,0638895987733197;1,16215180168669;0,162151801686685;0,860472787245739;"Innovatief Waterbeheer";"west"
"NL23";"UKG1";1;25;1;33,333;0,054975;3,5;0,0223613595706619;0,40675313059034;-0,59324686940966;2,45849367784497;"Innovatief Waterbeheer";"west"
"NL32";"FR81";3;17,647;1;11,111;0,020101;18;0,0243819844226211;1,2130037250254;0,213003725025398;0,824399776661083;"E-health";"west"
"NL32";"FR71";1;5,882;1;11,111;0,020101;41,5;0,056214019641043;2,79664747714189;1,79664747714189;0,357570987467458;"E-health";"west"
"NL32";"NL32";6;35,294;4;44,444;0,080402;9;0,0121909922113105;0,606501862512699;-3,3934981374873;6,59519821328866;"E-health";"west"
"NL32";"IE02";2;11,765;1;11,111;0,020101;40,5;0,0548594649508974;2,72925838130715;1,72925838130715;0,366399900738259;"E-health";"west"
"NL32";"NL33";1;5,882;1;11,111;0,020101;10,5;0,014222824246529;0,707585506264815;-0,292414493735185;1,41325675999043;"E-health";"west"
"NL32";"UKI1";4;23,529;1;11,111;0,020101;64;0,0866915001693193;4,31290213342364;3,31290213342364;0,23186243718593;"E-health";"west"
"NL33";"CH04";2;9,524;1;8,333;0,020101;48;0,0650186251269895;3,23467660006773;2,23467660006773;0,309149916247906;"E-health";"west"
"NL33";"NL32";1;4,762;1;8,333;0,020101;10,5;0,014222824246529;0,707585506264815;-0,292414493735185;1,41325675999043;"E-health";"west"
"NL33";"NL42";2;9,524;1;8,333;0,020101;12;0,0162546562817474;0,808669150016932;-0,191330849983068;1,23659966499162;"E-health";"west"
"NL33";"NL33";10;47,619;5;41,667;0,100503;12;0,0162546562817474;0,808669150016932;-4,19133084998307;6,18299832495812;"E-health";"west"
"NL33";"UKJ2";2;9,524;1;8,333;0,020101;15,5;0,020995597697257;1,04453098543854;0,044530985438537;0,957367482574161;"E-health";"west"
"NL33";"NL31";4;19,048;3;25;0,060302;12,5;0,0169319336268202;0,842363697934304;-2,1576363020657;3,56140703517588;"E-health";"west"
"NL31";"FI1D";3;13,043;1;7,692;0,020101;19;0,0257365391127667;1,28039282086014;0,280392820860142;0,781010314731552;"E-health";"west"
"NL31";"BE23";2;8,696;1;7,692;0,020101;17;0,0230274297324755;1,14561462919065;0,145614629190653;0,872893881170559;"E-health";"west"
"NL31";"NL42";4;17,391;2;15,385;0,040201;12,5;0,0169319336268202;0,842363697934304;-1,1576363020657;2,37427135678392;"E-health";"west"
"NL31";"NL33";4;17,391;3;23,077;0,060302;12,5;0,0169319336268202;0,842363697934304;-2,1576363020657;3,56140703517588;"E-health";"west"
"NL31";"NL31";10;43,478;6;46,154;0,120603;13;0,017609210971893;0,876058245851676;-5,12394175414832;6,84885968303054;"E-health";"west"
"NL33";"NL33";42;75;12;52,174;0,767263;23;0,198122146610388;3,09863037298648;-8,90136962701352;3,872678750139;"Vertical Farming";"west"
"NL33";"NL41";6;10,714;3;13,043;0,191816;117,5;1,01214574898785;15,82995951417;12,82995951417;0,189514066496164;"Vertical Farming";"west"
"NL33";"BE23";2;3,571;2;8,696;0,127877;17,5;0,150745111551383;2,35765354466362;0,357653544663623;0,848301059554256;"Vertical Farming";"west"
"NL33";"NL32";1;1,786;1;4,348;0,063939;14;0,120596089241106;1,8861228357309;0,886122835730899;0,53018816222141;"Vertical Farming";"west"
"NL33";"NL22";4;7,143;4;17,391;0,255754;18;0,155052114738565;2,42501507451116;-1,57498492548884;1,64947428246661;"Vertical Farming";"west"
"NL33";"NL42";1;1,786;1;4,348;0,063939;14;0,120596089241106;1,8861228357309;0,886122835730899;0,53018816222141;"Vertical Farming";"west"
"NL32";"NL33";1;6,25;1;20;0,063939;14;0,120596089241106;1,8861228357309;0,886122835730899;0,53018816222141;"Vertical Farming";"west"
"NL32";"NL41";4;25;2;40;0,127877;108,5;0,934619691618572;14,6174519769145;12,6174519769145;0,136822751541009;"Vertical Farming";"west"
"NL32";"NL32";10;62,5;1;20;0,063939;5;0,0430700318718236;0,673615298475321;-0,326384701524679;1,48452685421995;"Vertical Farming";"west"
"NL32";"CZ01";1;6,25;1;20;0,063939;3;0,0258420191230942;0,404169179085193;-0,595830820914808;2,47421142369991;"Vertical Farming";"west"
"NL31";"NL31";1;100;1;100;0,063939;1;0,00861400637436472;0,134723059695064;-0,865276940304936;7,42263427109974;"Vertical Farming";"west"
"NL33";"NL41";8;3,292;5;5,495;0,043641;945,5;0,325633616547905;37,3078434478935;32,3078434478935;0,134020075617164;"Imaging";"west"
"NL33";"UKJ1";1;0,412;1;1,099;0,008728;140,5;0,0483887076943211;5,54389424053837;4,54389424053837;0,18037862134666;"Imaging";"west"
"NL33";"NL33";120;49,383;46;50,549;0,401501;91;0,0313407288269269;3,59070730170101;-42,409292698299;12,8108464809172;"Imaging";"west"
"NL33";"CH04";2;0,823;1;1,099;0,008728;177,5;0,0611316413931815;7,0038521544168;6,0038521544168;0,142778570699751;"Imaging";"west"
"NL33";"DE21";18;7,407;2;2,198;0,017457;178;0,0613038431999229;7,02358131541516;5,02358131541516;0,284755014597817;"Imaging";"west"
"NL33";"CH01";2;0,823;2;2,198;0,017457;143,5;0,0494219185347693;5,66226920652851;3,66226920652851;0,353215279431439;"Imaging";"west"
"NL33";"CH03";2;0,823;1;1,099;0,008728;148;0,0509717347954415;5,83983165551373;4,83983165551373;0,171237812832471;"Imaging";"west"
"NL33";"UKI1";5;2,058;1;1,099;0,008728;147,5;0,0507995329887001;5,82010249451537;4,82010249451537;0,171818279994615;"Imaging";"west"
"NL33";"NL42";2;0,823;1;1,099;0,008728;61;0,0210086204224455;2,40695764179958;1,40695764179958;0,415462234413209;"Imaging";"west"
"NL33";"UKJ2";6;2,469;2;2,198;0,017457;77,5;0,0266912800449102;3,05801995474537;1,05801995474537;0,654017969011761;"Imaging";"west"
"NL33";"FR10";3;1,235;2;2,198;0,017457;286,5;0,0986716352627972;11,3048092520587;9,30480925205867;0,176915855491838;"Imaging";"west"
"NL33";"DED4";4;1,646;2;2,198;0,017457;59,5;0,0204920150022214;2,34777015880451;0,347770158804506;0,851872144511117;"Imaging";"west"
"NL33";"CH02";3;1,235;3;3,297;0,026185;107;0,0368511866426503;4,22204045364844;1,22204045364844;0,710556905585207;"Imaging";"west"
"NL33";"FR71";3;1,235;2;2,198;0,017457;158;0,0544157709302686;6,23441487548087;4,23441487548087;0,320799953154503;"Imaging";"west"
"NL33";"NL32";10;4,115;3;3,297;0,026185;70;0,0241082529437899;2,76208253977001;-0,237917460229993;1,08613698425167;"Imaging";"west"
"NL33";"BE21";4;1,646;1;1,099;0,008728;91;0,0313407288269269;3,59070730170101;2,59070730170101;0,278496662628634;"Imaging";"west"
"NL33";"SE23";2;0,823;1;1,099;0,008728;56;0,0192866023550319;2,20966603181601;1,20966603181601;0,452557076771531;"Imaging";"west"
"NL33";"UKI2";2;0,823;1;1,099;0,008728;108,5;0,0373677920628743;4,28122793664351;3,28122793664351;0,233577846075629;"Imaging";"west"
"NL33";"DEA1";12;4,938;2;2,198;0,017457;98;0,0337515541213058;3,86691555567801;1,86691555567801;0,517208087738892;"Imaging";"west"
"NL33";"FR52";1;0,412;1;1,099;0,008728;77,5;0,0266912800449102;3,05801995474537;2,05801995474537;0,32700898450588;"Imaging";"west"
"NL33";"BE22";4;1,646;2;2,198;0,017457;67;0,0230750421033417;2,64370757377986;0,643707573779864;0,75651332236435;"Imaging";"west"
"NL33";"NL22";2;0,823;1;1,099;0,008728;63,5;0,0218696294561523;2,50560344679136;1,50560344679136;0,399105453530799;"Imaging";"west"
