"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4639;"Groothandel in voedings- en genotmiddelen algemeen ass.";36,92;1,04
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46331;"Groothandel in zuivelproducten en spijsoliën en -vetten";32,01;0,25
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46499;"Groothandel in overige consumentenartikelen (non-food) n.e.g";38,35;1,31
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46491;"Groothandel in fietsen en bromfietsen";33,58;0,52
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46733;"Groothandel in behang";34,27;0,15
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4619;"Niet-gespecialiseerde handelsbemiddeling";33,86;0,63
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4663;"Groothandel in machines voor de bouw";36,27;0,79
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46772;"Groothandel in ijzer- en staalschroot en oude non-ferrometal";42,21;1,5
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46771;"Groothandel in autosloopmateriaal";36,1;0,83
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46432;"Groothandel in elektrische huishoudelijke apparatuur";31,47;0,19
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4664;"Groothandel in machines voor de textielindustrie";37,03;0,98
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46712;"Groothandel in vloeibare en gasvormige brandstoffen";34,3;0,51
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46441;"Groothandel in glas, porselein en aardewerk";36,99;1,06
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46713;"Groothandel in minerale olieproducten (geen brandstoffen)";38,13;1,39
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46736;"Groothandel in tegels en plavuizen";38,16;0,83
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4662;"Groothandel in gereedschapswerktuigen";33,36;0,65
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46722;"Groothandel in ferrometalen en -halffabrikaten";35,46;0,81
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46699;"Groothandel in overige machines, apparaten en toebehoren";32,32;0,69
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46738;"Groothandel gespecialiseerd in overige bouwmaterialen";43,83;1,57
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46434;"Groothandel in fotografische artikelen";35,84;1,28
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46902;"Niet-gespecialiseerde groothandel in niet-consumentenartikel";33,65;0,43
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46219;"Groothandel in overige akkerbouwproducten";34,2;0,19
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46218;"Groothandel in akkerbouwproducten en veevoeder algemeen";37,21;0,65
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46711;"Groothandel in vaste brandstoffen";39,56;1,78
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46752;"Groothandel in bestrijdingsmiddelen en meststoffen";44,24;2,39
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46311;"Groothandel in groenten en fruit";39,49;1,3
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4618;"Handelsbemiddeling gespecialiseerd in overige goederen";34,54;0,78
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46741;"Groothandel in ijzer- en metaalwaren";35,16;0,65
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4613;"Handelsbemiddeling in hout, vlakglas, sanitair en bouwmat.";35,73;0,87
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4648;"Groothandel in juweliersartikelen en uurwerken";33,59;0,88
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46721;"Groothandel in metaalertsen";43,84;2,91
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46751;"Groothandel in chemische grondstoffen en chemicaliën";31,97;0,48
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4614;"Handelsbemiddeling in machines, technische benodigdheden";34,78;1,03
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46681;"Groothandel in machines voor de grafische industrie";36,68;1,54
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4651;"Groothandel in computers, randapparatuur en software";30,28;0,43
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46731;"Groothandel in hout en plaatmateriaal";33;0,63
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46382;"Groothandel in vis, schaal- en weekdieren";36,4;0,15
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4622;"Groothandel in bloemen en planten";32,57;0,42
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46422;"Groothandel in werkkleding";40,59;1,13
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46473;"Groothandel in verlichtingsartikelen";36,64;0,93
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46312;"Groothandel in consumptie-aardappelen";36,12;0,7
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46212;"Groothandel in zaden, pootgoed en peulvruchten";35,95;0,71
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46762;"Groothandel in papier en karton";34,47;0,11
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46214;"Groothandel in meng- en krachtvoeder";35,68;0,45
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46769;"Groothandel in overige intermediaire producten (rest)";37,22;1,2
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46384;"Groothandel in bakkerijgrondstoffen";44,44;2,55
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46213;"Groothandel in hooi, stro en ruwvoeder";37,71;0,32
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46737;"Groothandel in sanitaire artikelen en installatiemateriaal";37,56;1,15
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46381;"Groothandel in snacks";34,66;0,51
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46761;"Groothandel in textielgrondstoffen en -halffabrikaten";32,96;0,27
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46471;"Groothandel in huismeubilair";35,02;0,67
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46435;"Groothandel in beeld- en geluidsdragers";35,4;1,18
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46494;"Groothandel in speelgoed";35,26;0,93
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46742;"Groothandel in verwarmingsapparaten";36,36;0,85
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46779;"Groothandel in overige oude materialen en afvalstoffen";34,7;0,59
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46694;"Groothandel in appendages, technische toebehoren e.d.";34,26;0,69
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46496;"Groothandel in sportartikelen (geen watersport)";33,09;0,82
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46901;"Niet-gespecialiseerde groothandel in consumentenartikelen";39,29;1,32
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46697;"Groothandel in scheepsbenodigdheden en visserij-artikelen";33;0,1
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46498;"Groothandel in boeken, tijdschriften en overig drukwerk";32,65;0,47
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46425;"Groothandel in mode-artikelen";35,35;0,41
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4611;"Handelsbemiddeling in landbouwproducten, levende dieren";37,99;0,76
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4617;"Handelsbemiddeling in voedings- en genotmiddelen";35,44;0,81
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46472;"Groothandel in woningtextiel en vloerbedekking";35,46;0,4
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46242;"Groothandel in leer en halffabrikaten van leer";37,29;0,94
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46442;"Groothandel in was-, poets- en reinigingsmiddelen";42,78;2,7
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46421;"Groothandel in bovenkleding";30,62;0,39
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46732;"Groothandel in verf en verfwaren";38,33;0,89
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46723;"Groothandel in non-ferrometalen en -halffabrikaten";34,83;0,52
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46693;"Groothandel in verbrandingsmotoren, pompen en compressoren";31,62;0,13
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46241;"Groothandel in huiden en vellen";35,81;0,13
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4635;"Groothandel in tabaksproducten en rokersbenodigdheden";41,26;1,97
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4666;"Groothandel in kantoormachines (geen computers)";36,82;0,93
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46691;"Groothandel in intern transportmaterieel";35,11;0,54
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46692;"Groothandel in machines en apparaten voor de warmte-, koel-";34,79;0,15
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46216;"Groothandel in ruwe plantaardige, dierlijke oliën en vetten";34,45;0,16
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46231;"Groothandel in levend vee";37,7;0,69
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46495;"Groothandel in muziekinstrumenten";35,68;1,12
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46424;"Groothandel in schoenen";36,8;0,8
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;46739;"Groothandel in bouwmaterialen algemeen assortiment";38,38;1,2
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";29,74;65,11;5966747;67,85;13,25;0,86;4652;"Groothandel in elektronische en telecommunicatieapparatuur";36;1,13
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4612;"Handelsbemiddeling in brandstoffen, ertsen, metalen e.d.";43,01;1,07
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46692;"Groothandel in machines en apparaten voor de warmte-, koel-";45,69;1,13
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46473;"Groothandel in verlichtingsartikelen";52,58;1,84
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46441;"Groothandel in glas, porselein en aardewerk";47,98;1,41
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46381;"Groothandel in snacks";48,46;1,79
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46331;"Groothandel in zuivelproducten en spijsoliën en -vetten";42,2;0,59
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46722;"Groothandel in ferrometalen en -halffabrikaten";51,53;1,96
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46723;"Groothandel in non-ferrometalen en -halffabrikaten";50,23;2,5
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46497;"Groothandel in papier- en kartonwaren (geen verpakkingsmat.)";45,98;1,12
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46498;"Groothandel in boeken, tijdschriften en overig drukwerk";43,96;1,12
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46721;"Groothandel in metaalertsen";48,15;2,02
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46433;"Groothandel in audio- en video-apparatuur";43,79;1,04
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46762;"Groothandel in papier en karton";43,57;0,24
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4619;"Niet-gespecialiseerde handelsbemiddeling";51,21;1,51
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46734;"Groothandel in vlakglas";44,7;0,62
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46218;"Groothandel in akkerbouwproducten en veevoeder algemeen";45,55;0,98
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46711;"Groothandel in vaste brandstoffen";46,44;1,43
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4637;"Groothandel in koffie, thee, cacao en specerijen (geen ruwe)";41,28;0,36
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46693;"Groothandel in verbrandingsmotoren, pompen en compressoren";42,33;0,88
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4664;"Groothandel in machines voor de textielindustrie";50,93;2,51
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46412;"Groothandel in huishoudtextiel en beddengoed";52,23;2,46
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46696;"Groothandel in emballage";45,77;1,04
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46495;"Groothandel in muziekinstrumenten";44,42;1,18
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46434;"Groothandel in fotografische artikelen";41,18;0,89
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4636;"Groothandel in suiker, chocolade en suikerwerk";51,56;2,68
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46751;"Groothandel in chemische grondstoffen en chemicaliën";44,21;1,02
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46681;"Groothandel in machines voor de grafische industrie";44,53;1,15
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46219;"Groothandel in overige akkerbouwproducten";44,45;0,92
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46436;"Groothandel in optische artikelen";41,33;1,11
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46735;"Groothandel in zand en grind";47,36;1,02
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46216;"Groothandel in ruwe plantaardige, dierlijke oliën en vetten";41,68;0,88
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46736;"Groothandel in tegels en plavuizen";50,63;1,89
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46421;"Groothandel in bovenkleding";40,17;0,87
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46731;"Groothandel in hout en plaatmateriaal";47,47;0,97
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46311;"Groothandel in groenten en fruit";42,88;0,65
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4645;"Groothandel in parfums en cosmetica";42,21;0,86
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46471;"Groothandel in huismeubilair";53,83;1,75
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46682;"Groothandel in mach. voor de voedings- en genotmiddelenind.";49,89;1,42
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4622;"Groothandel in bloemen en planten";38,83;0,44
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46694;"Groothandel in appendages, technische toebehoren e.d.";43,37;1,06
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46423;"Groothandel in onderkleding";53,41;3,03
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46733;"Groothandel in behang";46,01;1,38
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46411;"Groothandel in kledingstoffen en fournituren";43,83;1,07
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4613;"Handelsbemiddeling in hout, vlakglas, sanitair en bouwmat.";50,83;1,61
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46732;"Groothandel in verf en verfwaren";47,57;0,88
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46425;"Groothandel in mode-artikelen";43,49;0,72
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4635;"Groothandel in tabaksproducten en rokersbenodigdheden";46;1,48
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46779;"Groothandel in overige oude materialen en afvalstoffen";48,28;1,7
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4661;"Groothandel in landbouwmachines, werktuigen en tractoren";47,4;0,98
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46312;"Groothandel in consumptie-aardappelen";41,92;0,79
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46771;"Groothandel in autosloopmateriaal";44,29;0,89
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46738;"Groothandel gespecialiseerd in overige bouwmaterialen";50,9;1,19
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46737;"Groothandel in sanitaire artikelen en installatiemateriaal";50,26;1,38
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46389;"Gespecialiseerde groothandel in overige grondstoffen";43,36;0,47
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46902;"Niet-gespecialiseerde groothandel in niet-consumentenartikel";47,75;1,4
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46492;"Groothandel in watersportartikelen";43,13;0,76
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46432;"Groothandel in elektrische huishoudelijke apparatuur";45,25;1,13
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46493;"Groothandel in kampeerartikelen (geen caravans)";47,93;1,47
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4666;"Groothandel in kantoormachines (geen computers)";53,71;3,07
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4639;"Groothandel in voedings- en genotmiddelen algemeen ass.";48,74;1,42
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46231;"Groothandel in levend vee";53,26;2,17
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46697;"Groothandel in scheepsbenodigdheden en visserij-artikelen";40,28;0,43
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46494;"Groothandel in speelgoed";44,08;0,64
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4648;"Groothandel in juweliersartikelen en uurwerken";38,71;0,52
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46752;"Groothandel in bestrijdingsmiddelen en meststoffen";44,29;0,77
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46242;"Groothandel in leer en halffabrikaten van leer";53,62;4,04
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4614;"Handelsbemiddeling in machines, technische benodigdheden";46,14;1,13
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46462;"Groothandel in medische en tandheelkundige instrumenten";45,99;1,27
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4611;"Handelsbemiddeling in landbouwproducten, levende dieren";45,27;1,03
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;4652;"Groothandel in elektronische en telecommunicatieapparatuur";46,16;1,15
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46712;"Groothandel in vloeibare en gasvormige brandstoffen";42,39;0,78
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46741;"Groothandel in ijzer- en metaalwaren";54,65;1,9
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46472;"Groothandel in woningtextiel en vloerbedekking";52,99;2,21
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46212;"Groothandel in zaden, pootgoed en peulvruchten";40,13;0,55
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";43,93;65,11;5966747;67,85;13,25;1,12;46232;"Groothandel in huisdieren, siervissen, siervogels";46,96;0,76
