"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"NL4";" Accommodation ";56,73;21,55;1998716;27,49;12,31;1,12;5590;"Overige logiesverstrekking";53,42;1,03
"NL4";" Accommodation ";56,73;21,55;1998716;27,49;12,31;1,12;55201;"Verhuur van vakantiehuisjes en appartementen";57,07;1,71
"NL4";" Accommodation ";56,73;21,55;1998716;27,49;12,31;1,12;5530;"Kampeerterreinen";56,19;1,68
"NL4";" Accommodation ";56,73;21,55;1998716;27,49;12,31;1,12;55101;"Hotel-restaurants";50,86;0,95
"NL4";" Accommodation ";56,73;21,55;1998716;27,49;12,31;1,12;55202;"Jeugdherbergen, vakantiekampen en groepsaccommodaties";49,21;0,5
"NL4";" Accommodation ";56,73;21,55;1998716;27,49;12,31;1,12;55102;"Hotels (geen hotel-restaurants), pensions en confer.-oorden";47,25;0,87
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66293;"Waarborgfondsen";42,65;0,61
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66192;"Marketmakers";42,29;0,01
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66292;"Actuariële en pensioenadviesbureaus; beheer en administratie";51,76;1,4
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66299;"Overige dienstverlening op het gebied van verzekeringen";57,29;2,89
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66191;"Administratiekantoren voor aandelen en obligaties";41,41;0,15
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;6611;"Beheer van financiële markten";42,58;0,1
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66291;"Verzekeringsbeurzen";45,53;0,2
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;66193;"Hypotheek- en kredietbemiddeling, geldwisselkantoren";38,92;0,7
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;6630;"Vermogensbeheer";46,12;0,87
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;6622;"Assurantietussenpersonen";49,68;1,05
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;6621;"Risicoanalisten en schadetaxateurs";41,31;0,52
"NL4";" Activities auxiliary to financial services and insurance activities ";39,74;77,03;3237230;108,05;14,53;0,96;6612;"Commissionairs en makelaars in effecten, beleggingsadviseurs";42,07;0,38
"NL4";" Activities of extraterritorial organisations and bodies ";42,77;89,79;NA;NA;NA;0,09;9900;"Extraterritoriale organisaties en lichamen";44,94;0,09
"NL4";" Activities of head offices; management consultancy activities ";32,74;100;4854721;97,27;14,49;0,7;7021;"Public relationsbureaus";41,63;0,76
"NL4";" Activities of head offices; management consultancy activities ";32,74;100;4854721;97,27;14,49;0,7;70222;"Advisering op het gebied van management en bedrijfsvoering";40,71;0,73
"NL4";" Activities of head offices; management consultancy activities ";32,74;100;4854721;97,27;14,49;0,7;70221;"Organisatie-adviesbureaus";41,83;0,75
"NL4";" Activities of head offices; management consultancy activities ";32,74;100;4854721;97,27;14,49;0,7;70102;"Holdings (geen financiële)";42,24;0,19
"NL4";" Activities of head offices; management consultancy activities ";32,74;100;4854721;97,27;14,49;0,7;70101;"Concerndiensten binnen eigen concern";46,67;0,77
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94991;"Gezelligheidsverenigingen";46,23;0,81
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94995;"Overkoepelende organen en samenwerkings- en adviesorganen";44;0,43
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;9492;"Politieke organisaties";41,14;0,05
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94919;"Overige levensbeschouwelijke organisaties";41,98;0,44
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94911;"Religieuze organisaties";50,57;1,08
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94993;"Steunfondsen (niet op het gebied van welzijnszorg)";38,46;0,08
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94994;"Vriendenkringen op het gebied van cultuur, fanclubs";44,73;0,33
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;9420;"Werknemersorganisaties";44,22;0,21
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94992;"Hobbyclubs";51,08;1
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;9412;"Beroepsorganisaties";44,23;0,02
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94997;"Overige belangenbehartiging (rest)";41,4;0,16
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;9411;"Bedrijfs- en werkgeversorganisaties";44,18;0,55
"NL4";" Activities of membership organisations ";32,95;97,12;2755525;30,02;14,27;0,41;94996;"Overige ideële organisaties (rest)";38,87;0,22
"NL4";" Advertising and market research ";35,99;81,22;1058753;54,7;14,31;0,8;7320;"Markt- en opinieonderzoekbureaus";44,33;0,89
"NL4";" Advertising and market research ";35,99;81,22;1058753;54,7;14,31;0,8;7312;"Handel in advertentieruimte en -tijd";41,36;0,59
"NL4";" Advertising and market research ";35,99;81,22;1058753;54,7;14,31;0,8;7311;"Reclamebureaus";41,97;0,78
"NL4";" Air transport ";38,91;78,69;NA;NA;NA;0,03;5110;"Personenvervoer door de lucht";42,36;0,03
"NL4";" Air transport ";38,91;78,69;NA;NA;NA;0,03;5121;"Goederenvervoer door de lucht";41,31;0,13
"NL4";" Architectural and engineering activities; technical testing and analysis ";41,91;80,77;2266126;64,28;13,78;0,98;7112;"Ingenieurs en overig technisch ontwerp en advies";49,09;1
"NL4";" Architectural and engineering activities; technical testing and analysis ";41,91;80,77;2266126;64,28;13,78;0,98;71203;"Overige keuring en controle";48,24;0,68
"NL4";" Architectural and engineering activities; technical testing and analysis ";41,91;80,77;2266126;64,28;13,78;0,98;71201;"Keuring en controle van agrarische producten en voedingsmid";48,73;0,45
"NL4";" Architectural and engineering activities; technical testing and analysis ";41,91;80,77;2266126;64,28;13,78;0,98;71202;"Keuring en controle van machines, apparaten en materialen";48,84;0,97
"NL4";" Architectural and engineering activities; technical testing and analysis ";41,91;80,77;2266126;64,28;13,78;0,98;71112;"Interieurarchitecten";46;0,82
"NL4";" Architectural and engineering activities; technical testing and analysis ";41,91;80,77;2266126;64,28;13,78;0,98;71111;"Architecten (geen interieurarchitecten)";42,92;0,85
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;4299;"Bouw van overige civieltechnische werken (rest)";45,83;0,38
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;4221;"Leggen van rioleringen, buizen en pijpleidingen";50,41;0,66
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;42111;"Wegenbouw";49,2;0,76
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;42112;"Stratenmaken";54,27;1,05
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;4212;"Bouw van boven- en ondergrondse spoorwegen";47,49;1,35
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;4213;"Bouw van kunstwerken";48,37;0,66
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;4222;"Leggen van elektriciteits- en telecommunicatiekabels";50,05;0,93
"NL4";" Civil engineering ";48,53;53,71;1995683;64,79;12,2;0,84;4291;"Natte waterbouw";47,43;0,8
"NL4";" Computer programming, consultancy and related activities ";31,8;98,23;1643024;93,35;14,64;0,7;6202;"Advisering op het gebied van informatietechnologie";42,87;0,63
"NL4";" Computer programming, consultancy and related activities ";31,8;98,23;1643024;93,35;14,64;0,7;6203;"Beheer van computerfaciliteiten";45,63;0,85
"NL4";" Computer programming, consultancy and related activities ";31,8;98,23;1643024;93,35;14,64;0,7;6201;"Ontwikkelen, produceren en uitgeven van software";40,6;0,74
"NL4";" Computer programming, consultancy and related activities ";31,8;98,23;1643024;93,35;14,64;0,7;6209;"Overige dienstverlenende activiteiten op het gebied van info";41,29;0,64
"NL4";" Construction of buildings ";51,55;33,06;1180974;57,93;12,42;0,92;4120;"Algemene burgerlijke en utiliteitsbouw";50,41;0,93
"NL4";" Construction of buildings ";51,55;33,06;1180974;57,93;12,42;0,92;4110;"Projectontwikkeling";41,44;0,73
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;90042;"Evenementenhallen";48,44;0,6
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;90013;"Circus en variété";53,61;1,31
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;9002;"Dienstverlening voor uitvoerende kunst";41,25;0,84
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;90011;"Beoefening van podiumkunst";40,28;0,69
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;90041;"Theaters en schouwburgen";44,3;0,89
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;9003;"Schrijven en overige scheppende kunst";39,08;0,67
"NL4";" Creative, arts and entertainment activities ";33,13;95,15;326347;46,53;13,77;0,74;90012;"Producenten van podiumkunst";39,8;0,49
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;121;"Druiventeelt";55,68;1,42
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1412;"Opfokken van jongvee voor de melkveehouderij";53,84;1,02
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;116;"Teelt van vezelgewassen";45,94;0,06
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1241;"Teelt van appels en peren";54,11;1,81
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;111;"Teelt van granen, peulvruchten en oliehoudende zaden";53,84;1,73
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1411;"Vervaardiging van kleding van leer";52,17;0,73
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1412;"Vervaardiging van werkkleding";53,84;1,02
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1451;"Fokken en houden van schapen";51;0,66
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1193;"Teelt van voedergewassen";55,98;1,12
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1463;"Gesloten en deels gesloten varkensbedrijven";61,15;2,8
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;170;"Jacht";49,51;0,48
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1309;"Teelt van overige sierplanten in de volle grond";55,04;1,33
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1304;"Teelt van potplanten onder glas";43,6;0,3
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1452;"Fokken en houden van geiten";57,24;1,43
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1199;"Teelt van overige eenjarige gewassen (rest)";51,37;0,44
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1411;"Houden van melkvee";52,17;0,73
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1242;"Teelt van steenvruchten";61,09;3,04
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;129;"Teelt van overige meerjarige gewassen";56,82;1,35
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1462;"Vleesvarkensbedrijven";61,22;2,37
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1252;"Teelt van aardbeien onder glas";62,24;3,8
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;164;"Behandeling van zaden voor vermeerdering";40,84;0,05
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1132;"Teelt van groenten onder glas";56,43;1,65
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1251;"Teelt van aardbeien in de volle grond";61,93;3,58
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1491;"Fokken en houden van edelpelsdieren";61,2;3,03
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;163;"Behandeling van gewassen na de oogst";46,32;0,36
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1461;"Fokvarkens- en vermeerderingsbedrijven";59,43;2,06
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1305;"Teelt van boomkwekerijgewassen in de volle grond";57,95;1,65
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;143;"Fokken en houden van paarden en ezels";57,47;1,52
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;128;"Teelt van specerijgewassen en van aromatische en medicinale";56,68;1,69
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1192;"Teelt van snijbloemen en snijheesters onder glas";44,22;0,42
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1253;"Teelt van houtig kleinfruit in de volle grond (incl. overige";61,41;3,09
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1134;"Teelt van aardappels en overige wortel- en knolgewassen";52,67;1,43
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;162;"Dienstverlening voor het fokken en houden van dieren";55,11;0,9
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1191;"Teelt van snijbloemen en snijheesters in de volle grond";50,6;1,02
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1422;"Overige vleesveehouderij en zoogkoeienbedrijven";55,39;1,03
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1471;"Opfokken en/of houden van leghennen";60,53;1,65
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;150;"Akker- en/of tuinbouw in combinatie met veehouderij";60,09;2,09
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1499;"Fokken en houden van overige dieren (rest)";62,02;1,98
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;161;"Dienstverlening voor de akker- en/of tuinbouw";52,41;0,79
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1302;"Teelt van perkplanten in de volle grond";52,68;1,12
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1472;"Opfokken en/of houden van vleeskuikens";54,79;1,22
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1473;"Opfokken en/of houden van ouderdieren van leghennen en vlees";57,41;1,77
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1131;"Teelt van groenten in de volle grond";57,28;2,07
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1301;"Teelt van bloembollen";41,61;0,12
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1303;"Teelt van perkplanten onder glas";50,53;1,11
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1133;"Teelt van paddenstoelen";59,6;2,45
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1421;"Houden van vleeskalveren";55,52;1,11
"NL4";" Crop and animal production, hunting and related service activities ";62,26;0,88;NA;NA;NA;1,22;1479;"Opfokken en/of houden van overig pluimvee";57,03;2,26
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85313;"Praktijkonderwijs";46,17;0,63
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85202;"Speciaal basisonderwijs";57,44;1,09
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;8560;"Dienstverlening voor het onderwijs";54,94;1,44
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85322;"Educatie";44,06;0,59
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85521;"Dansscholen";49,77;1,13
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85314;"Brede scholengemeenschappen voor voortgezet onderwijs";52,7;1,17
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85323;"Middelbaar beroepsonderwijs en educatie (gecombineerd)";54,08;1,19
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85519;"Overig sport- en recreatieonderwijs";40,64;0,8
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85321;"Middelbaar beroepsonderwijs";49,67;1,1
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;8541;"Niet-universitair hoger onderwijs";49,86;1
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85201;"Basisonderwijs voor leerplichtigen";46,54;0,86
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85203;"Speciaal onderwijs in expertisecentra";49,75;1,11
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85311;"Havo en vwo";49,69;0,84
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85511;"Zeil- en surfscholen";47,88;0,4
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85522;"Kunstzinnige vorming van amateurs (geen dansscholen)";53,32;1,11
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85599;"Studiebegeleiding, vorming en onderwijs (rest)";44,29;0,9
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85591;"Afstandsonderwijs";48,65;0,64
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85312;"Voorbereidend middelbaar beroepsonderwijs";46,27;0,64
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;8553;"Auto- en motorrijscholen";51,09;0,99
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;8542;"Universitair hoger onderwijs";45,58;0,74
"NL4";" Education ";40,14;65,56;3562364;36,4;15,3;0,91;85592;"Bedrijfsopleiding en -training";44,44;0,79
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;3520;"Productie van aardgas";49,36;0
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;3512;"Beheer en exploitatie van transportnetten voor elektriciteit";50,07;0,66
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;35111;"Prod.v. elektr. door thermische, kern- en warmtekrachtcentr.";53,72;2,05
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;3513;"Distributie van elektriciteit en gasvormige brandstoffen";50,98;0,91
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;35113;"Productie van elektriciteit door zonnecellen, warmtepompen";52,81;0,53
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;3514;"Handel in elektriciteit en in gas via leidingen";46,28;0,64
"NL4";" Electricity, gas, steam and air conditioning supply ";52,02;39,43;794475;87,53;13,26;1,01;35112;"Productie van elektriciteit door windenergie";47,52;0,35
NA;" Electricity, gas, steam and air conditioning supply ";NA;NA;NA;NA;NA;NA;3530;NA;NA;NA
"NL4";" Employment activities ";40,86;67,48;5604288;38,83;12,67;0,95;78203;"Banenpools (werkgelegenheidsprojecten)";52,98;1,86
"NL4";" Employment activities ";40,86;67,48;5604288;38,83;12,67;0,95;7830;"Payrolling (personeelsbeheer)";48,02;0,85
"NL4";" Employment activities ";40,86;67,48;5604288;38,83;12,67;0,95;78201;"Uitzendbureaus";44,56;0,79
"NL4";" Employment activities ";40,86;67,48;5604288;38,83;12,67;0,95;78202;"Uitleenbureaus";46,71;0,78
"NL4";" Employment activities ";40,86;67,48;5604288;38,83;12,67;0,95;7810;"Arbeidsbemiddeling";48,23;1,2
"NL4";" Extraction of crude petroleum and natural gas ";42,91;52,99;137839;136,8;13,92;0;620;"Winning van aardgas";47,49;0
"NL4";" Extraction of crude petroleum and natural gas ";42,91;52,99;137839;136,8;13,92;0;610;"Winning van aardolie";41,89;0
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64921;"Hypotheekbanken en bouwfondsen";49,19;0,92
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64303;"Beleggingsinstellingen met beperkte toetreding";43,74;0,42
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64191;"Coöperatief georganiseerde banken";49,17;1,12
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64923;"Participatiemaatschappijen";43,53;0,72
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64302;"Beleggingsinstellingen in vaste activa";38,8;0
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64924;"Wisselmakelaars en overige kredietverstrekking";56,92;3,38
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64922;"Volkskredietbanken, commerciële financieringsmaatschappijen";41,7;0,32
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;6491;"Financiële lease";44,82;0,47
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64192;"Effectenkredietinstellingen";42,42;0,25
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64193;"Spaarbanken";44,55;0,33
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64194;"Algemene banken";41,89;0,42
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;6411;"Centrale banken";41,52;0,02
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;6420;"Financiële holdings";42,23;0,46
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;6499;"Overige financiële intermediatie";41,88;0,29
"NL4";" Financial service activities, except insurance and pension funding ";35,15;90,49;NA;NA;NA;0,6;64301;"Beleggingsinstellingen in financiële activa";39,36;0,06
"NL4";" Fishing and aquaculture ";53,26;41,05;NA;NA;NA;1,31;312;"Binnenvisserij";51,28;0,94
"NL4";" Fishing and aquaculture ";53,26;41,05;NA;NA;NA;1,31;321;"Kweken van zeevis en -schaaldieren";53,69;3,9
"NL4";" Fishing and aquaculture ";53,26;41,05;NA;NA;NA;1,31;311;"Zee- en kustvisserij";50,64;0,84
"NL4";" Fishing and aquaculture ";53,26;41,05;NA;NA;NA;1,31;322;"Kweken van zoetwatervis en -schaaldieren";56,27;1,39
"NL4";" Food and beverage service activities ";47,86;53,6;NA;NA;NA;1,03;5629;"Kantines en contractcatering";45,12;0,8
"NL4";" Food and beverage service activities ";47,86;53,6;NA;NA;NA;1,03;5621;"Eventcatering";44,13;0,93
"NL4";" Food and beverage service activities ";47,86;53,6;NA;NA;NA;1,03;56102;"Fastfoodrestaurants, cafetaria's, ijssalons, eetkramen e.d.";49,76;1,02
"NL4";" Food and beverage service activities ";47,86;53,6;NA;NA;NA;1,03;56101;"Restaurants";48,52;0,96
"NL4";" Food and beverage service activities ";47,86;53,6;NA;NA;NA;1,03;5630;"Cafés";55,05;1,26
"NL4";" Forestry and logging ";54,06;37,41;NA;NA;NA;0,9;220;"Exploitatie van bossen";47,55;0,35
"NL4";" Forestry and logging ";54,06;37,41;NA;NA;NA;0,9;240;"Dienstverlening voor de bosbouw";58,47;2,13
"NL4";" Forestry and logging ";54,06;37,41;NA;NA;NA;0,9;210;"Bosbouw";53,16;0,69
"NL4";" Gambling and betting activities ";46,17;63,52;2097591;27,8;12,34;1,16;92009;"Exploitatie van amusements- en speelautomaten";52,73;1,36
"NL4";" Gambling and betting activities ";46,17;63,52;2097591;27,8;12,34;1,16;92001;"Loterijen en kansspelen (geen amusementsautomaten)";47,82;1,03
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86912;"Praktijken van fysiotherapeuten";56,64;1,05
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86913;"Praktijken van psychotherapeuten, psychologen en pedagogen";45,85;0,83
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86101;"Universitair medische centra";45,29;0,36
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86102;"Algemene ziekenhuizen";59,82;1,12
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86911;"Praktijken van verloskundigen";51;1,13
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;8621;"Praktijken van huisartsen";53,35;0,98
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86103;"Categorale ziekenhuizen";40,3;0,5
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86921;"Gezondheidscentra";45,34;1,04
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86232;"Praktijken van tandheelkundig specialisten";51,92;1,03
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86221;"Praktijken van med. specialisten en med. dagbehandelcentra";47,85;0,87
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86222;"Praktijken van psychiaters en psych. dagbehandelcentra";50,36;0,67
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86929;"Samenwerkingsorganen op het gebied van gezondheidszorg";49,82;1,14
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86104;"Geestelijke gezondheids- en verslavingszorg met overnachting";55,44;1,17
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86231;"Praktijken van tandartsen";40,03;0,9
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86925;"Ambulancediensten en centrale posten";48,49;0,75
"NL4";" Human health activities ";44,66;58,19;12496618;56,44;14,45;0,94;86923;"Preventieve gezondheidszorg (geen arbobegeleiding)";49,96;1,1
