"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46713;"Groothandel in minerale olieproducten (geen brandstoffen)";38,55;1,48
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4613;"Handelsbemiddeling in hout, vlakglas, sanitair en bouwmat.";36,42;0,82
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46497;"Groothandel in papier- en kartonwaren (geen verpakkingsmat.)";32,11;0,21
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46442;"Groothandel in was-, poets- en reinigingsmiddelen";41,66;2,18
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46779;"Groothandel in overige oude materialen en afvalstoffen";34,5;0,71
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46491;"Groothandel in fietsen en bromfietsen";33,38;0,63
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46733;"Groothandel in behang";33,29;0,08
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46751;"Groothandel in chemische grondstoffen en chemicaliën";33,84;0,75
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4619;"Niet-gespecialiseerde handelsbemiddeling";33,14;0,65
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46769;"Groothandel in overige intermediaire producten (rest)";37,1;1,33
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46436;"Groothandel in optische artikelen";29,23;0,03
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46381;"Groothandel in snacks";31,92;0,64
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4612;"Handelsbemiddeling in brandstoffen, ertsen, metalen e.d.";37,93;0,49
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46731;"Groothandel in hout en plaatmateriaal";31,29;0,51
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46471;"Groothandel in huismeubilair";36,27;0,78
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46212;"Groothandel in zaden, pootgoed en peulvruchten";36,93;0,94
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46211;"Groothandel in granen";31,6;0,04
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46742;"Groothandel in verwarmingsapparaten";37,18;0,87
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46762;"Groothandel in papier en karton";35,47;0,14
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46461;"Groothandel in farmaceutische producten";37,74;1,59
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46331;"Groothandel in zuivelproducten en spijsoliën en -vetten";31,8;0,29
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4636;"Groothandel in suiker, chocolade en suikerwerk";35,66;0,39
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46695;"Groothandel in meet- en regelapparaten";33,14;0,7
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4611;"Handelsbemiddeling in landbouwproducten, levende dieren";37,96;0,75
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46241;"Groothandel in huiden en vellen";35,52;0,12
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4661;"Groothandel in landbouwmachines, werktuigen en tractoren";36,36;0,62
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4634;"Groothandel in dranken (geen zuivel)";34,33;1,02
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46772;"Groothandel in ijzer- en staalschroot en oude non-ferrometal";42,3;1,66
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46383;"Gespecialiseerde groothandel in ov. voedings- en genotmid.";41,31;1,6
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4665;"Groothandel in bedrijfsmeubels";33,82;0,8
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46422;"Groothandel in werkkleding";37,57;1,13
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46494;"Groothandel in speelgoed";33,57;0,66
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4662;"Groothandel in gereedschapswerktuigen";33,89;0,66
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46472;"Groothandel in woningtextiel en vloerbedekking";33,84;0,21
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46432;"Groothandel in elektrische huishoudelijke apparatuur";31,94;0,29
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46441;"Groothandel in glas, porselein en aardewerk";33,5;0,59
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46412;"Groothandel in huishoudtextiel en beddengoed";38,17;1,31
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46712;"Groothandel in vloeibare en gasvormige brandstoffen";34,08;0,52
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4616;"Handelsbemiddeling in textiel, kleding, schoeisel en lederw.";31,48;0,52
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46231;"Groothandel in levend vee";36,94;0,67
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46312;"Groothandel in consumptie-aardappelen";36,93;0,85
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46691;"Groothandel in intern transportmaterieel";35,07;0,54
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46311;"Groothandel in groenten en fruit";38,25;1,18
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46493;"Groothandel in kampeerartikelen (geen caravans)";34,76;0,49
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4618;"Handelsbemiddeling gespecialiseerd in overige goederen";33,3;0,75
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46215;"Groothandel in veevoeder (geen ruw-, meng- en krachtvoeder)";34,6;0,18
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46723;"Groothandel in non-ferrometalen en -halffabrikaten";35,37;0,79
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4617;"Handelsbemiddeling in voedings- en genotmiddelen";35,38;0,83
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4639;"Groothandel in voedings- en genotmiddelen algemeen ass.";37,78;1,13
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46761;"Groothandel in textielgrondstoffen en -halffabrikaten";33,88;0,44
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46423;"Groothandel in onderkleding";36,14;0,62
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46382;"Groothandel in vis, schaal- en weekdieren";36,46;0,11
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;4652;"Groothandel in elektronische en telecommunicatieapparatuur";36,9;1,23
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46682;"Groothandel in mach. voor de voedings- en genotmiddelenind.";33,05;0,21
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46752;"Groothandel in bestrijdingsmiddelen en meststoffen";47,1;3,08
"Limburg";" Wholesale trade, except of motor vehicles and motorcycles ";30,94;55,37;5966747;67,85;13,25;0,88;46332;"Groothandel in eieren";36,94;0,71
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46432;"Groothandel in elektrische huishoudelijke apparatuur";46,19;1,52
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4665;"Groothandel in bedrijfsmeubels";51,79;1,49
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4645;"Groothandel in parfums en cosmetica";40,96;0,98
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46495;"Groothandel in muziekinstrumenten";41,29;0,73
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46699;"Groothandel in overige machines, apparaten en toebehoren";44,37;1,04
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4615;"Handelsbemiddeling in meubels, huishoudelijke artikelen";48,52;1,2
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46431;"Groothandel in witgoed";46,16;1,25
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46713;"Groothandel in minerale olieproducten (geen brandstoffen)";42,22;0,66
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4622;"Groothandel in bloemen en planten";38,26;0,45
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46232;"Groothandel in huisdieren, siervissen, siervogels";46,04;0,74
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46499;"Groothandel in overige consumentenartikelen (non-food) n.e.g";51,4;1,59
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46734;"Groothandel in vlakglas";43,97;0,66
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46742;"Groothandel in verwarmingsapparaten";47,9;0,96
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46769;"Groothandel in overige intermediaire producten (rest)";45,65;1,57
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46219;"Groothandel in overige akkerbouwproducten";42,69;0,76
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46242;"Groothandel in leer en halffabrikaten van leer";52,3;3,52
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46771;"Groothandel in autosloopmateriaal";44,35;0,89
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46216;"Groothandel in ruwe plantaardige, dierlijke oliën en vetten";41,92;0,67
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46461;"Groothandel in farmaceutische producten";43,57;1,19
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46383;"Gespecialiseerde groothandel in ov. voedings- en genotmid.";43;0,64
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4634;"Groothandel in dranken (geen zuivel)";42,1;1,07
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4662;"Groothandel in gereedschapswerktuigen";46,78;1,22
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46901;"Niet-gespecialiseerde groothandel in consumentenartikelen";48,88;1,17
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46694;"Groothandel in appendages, technische toebehoren e.d.";42,99;0,97
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46491;"Groothandel in fietsen en bromfietsen";42,75;0,5
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4648;"Groothandel in juweliersartikelen en uurwerken";38,61;0,58
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46737;"Groothandel in sanitaire artikelen en installatiemateriaal";49,4;1,52
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4663;"Groothandel in machines voor de bouw";44,35;1,25
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46492;"Groothandel in watersportartikelen";42,24;0,71
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4632;"Groothandel in vlees en vleeswaren en in wild en gevogelte";44,53;0,77
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46472;"Groothandel in woningtextiel en vloerbedekking";51,95;2,16
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46411;"Groothandel in kledingstoffen en fournituren";45,76;1,18
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4614;"Handelsbemiddeling in machines, technische benodigdheden";44,67;1,21
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4613;"Handelsbemiddeling in hout, vlakglas, sanitair en bouwmat.";51,75;1,7
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46696;"Groothandel in emballage";44,37;0,99
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46421;"Groothandel in bovenkleding";40,01;0,94
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46381;"Groothandel in snacks";44,4;1,24
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46496;"Groothandel in sportartikelen (geen watersport)";39,82;0,79
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46693;"Groothandel in verbrandingsmotoren, pompen en compressoren";41,35;0,75
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46332;"Groothandel in eieren";48,22;1,14
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4637;"Groothandel in koffie, thee, cacao en specerijen (geen ruwe)";39,16;0,32
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4611;"Handelsbemiddeling in landbouwproducten, levende dieren";44,13;1,01
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46441;"Groothandel in glas, porselein en aardewerk";49,94;1,61
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46214;"Groothandel in meng- en krachtvoeder";50,4;1,72
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46493;"Groothandel in kampeerartikelen (geen caravans)";47,87;1,75
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46779;"Groothandel in overige oude materialen en afvalstoffen";47,46;1,7
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4661;"Groothandel in landbouwmachines, werktuigen en tractoren";46,01;1,06
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46442;"Groothandel in was-, poets- en reinigingsmiddelen";44,48;0,95
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46212;"Groothandel in zaden, pootgoed en peulvruchten";40;0,59
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46741;"Groothandel in ijzer- en metaalwaren";53,27;1,98
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46241;"Groothandel in huiden en vellen";48,98;1,71
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46217;"Groothandel in ruwe tabak";42,57;1,31
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46711;"Groothandel in vaste brandstoffen";46,98;1,45
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4664;"Groothandel in machines voor de textielindustrie";51,1;2,55
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46436;"Groothandel in optische artikelen";41,7;1,17
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4616;"Handelsbemiddeling in textiel, kleding, schoeisel en lederw.";44,55;1,4
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46497;"Groothandel in papier- en kartonwaren (geen verpakkingsmat.)";44,4;1,13
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46739;"Groothandel in bouwmaterialen algemeen assortiment";50,96;1,33
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46498;"Groothandel in boeken, tijdschriften en overig drukwerk";44,04;1,14
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46736;"Groothandel in tegels en plavuizen";49,74;1,9
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46311;"Groothandel in groenten en fruit";42,35;0,69
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46433;"Groothandel in audio- en video-apparatuur";43,03;1,12
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46691;"Groothandel in intern transportmaterieel";41,86;0,72
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4635;"Groothandel in tabaksproducten en rokersbenodigdheden";45,45;1,51
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46692;"Groothandel in machines en apparaten voor de warmte-, koel-";45,29;1,33
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46213;"Groothandel in hooi, stro en ruwvoeder";46;1,35
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4636;"Groothandel in suiker, chocolade en suikerwerk";51,83;2,69
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46738;"Groothandel gespecialiseerd in overige bouwmaterialen";51,07;1,18
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46733;"Groothandel in behang";46,12;1,56
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46423;"Groothandel in onderkleding";54,34;3,62
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46682;"Groothandel in mach. voor de voedings- en genotmiddelenind.";50,4;1,64
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46761;"Groothandel in textielgrondstoffen en -halffabrikaten";47,52;0,96
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46425;"Groothandel in mode-artikelen";40,88;0,7
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4666;"Groothandel in kantoormachines (geen computers)";52,66;2,94
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4652;"Groothandel in elektronische en telecommunicatieapparatuur";46,24;1,2
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46712;"Groothandel in vloeibare en gasvormige brandstoffen";43,59;0,96
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4617;"Handelsbemiddeling in voedings- en genotmiddelen";48,15;1,18
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46494;"Groothandel in speelgoed";42,76;0,74
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46697;"Groothandel in scheepsbenodigdheden en visserij-artikelen";39,59;0,36
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46429;"Groothandel in textielwaren algemeen assortiment";49,02;1,35
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46721;"Groothandel in metaalertsen";46,59;1,92
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46384;"Groothandel in bakkerijgrondstoffen";45,04;0,77
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4651;"Groothandel in computers, randapparatuur en software";40,31;0,88
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46902;"Niet-gespecialiseerde groothandel in niet-consumentenartikel";50,65;1,6
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46382;"Groothandel in vis, schaal- en weekdieren";41,63;0,38
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46215;"Groothandel in veevoeder (geen ruw-, meng- en krachtvoeder)";44,01;0,5
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46231;"Groothandel in levend vee";54,67;2,52
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46735;"Groothandel in zand en grind";46,53;0,95
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46218;"Groothandel in akkerbouwproducten en veevoeder algemeen";45,01;1,14
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46723;"Groothandel in non-ferrometalen en -halffabrikaten";48,13;2,09
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46473;"Groothandel in verlichtingsartikelen";51,11;1,73
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46331;"Groothandel in zuivelproducten en spijsoliën en -vetten";40,35;0,48
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46722;"Groothandel in ferrometalen en -halffabrikaten";52,53;1,97
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46312;"Groothandel in consumptie-aardappelen";41,81;0,81
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46412;"Groothandel in huishoudtextiel en beddengoed";52,12;2,28
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;46435;"Groothandel in beeld- en geluidsdragers";37,92;0,4
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4612;"Handelsbemiddeling in brandstoffen, ertsen, metalen e.d.";43,29;1,02
"Noord-Brabant";" Wholesale trade, except of motor vehicles and motorcycles ";45,85;55,37;5966747;67,85;13,25;1,16;4639;"Groothandel in voedings- en genotmiddelen algemeen ass.";49,98;1,6
