"country";"fua_id";"fua_name";"city";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"TW";"TW000";"Chinese Taipei";"Taipei";"Autonomous robots";70;38;7;24;18,9;47;0,34;47
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Autonomous robots";25,71;72;0;91;11,47;69;0;91
"VN";"VN12";"Hanoi";"Hanoi";"Autonomous robots";26,19;71;0;91;12,07;67;0;91
"VN";"VN18";"Nha Trang";"Nha Trang";"Autonomous robots";5,71;114;0;91;0,12;114;0;91
"VN";"VN7";"Can Tho";"Can Tho";"Autonomous robots";21,9;80;0;91;5,22;80;0;91
"VN";"VN9";"Da Nang";"Da Nang";"Autonomous robots";2,86;120;0;91;0,03;120;0;91
"CN";"CN12";"Beijing";"Beijing";"Geothermal energy";81,52;21;1;16;4,46;75;0,16;21
"CN";"CN126";"Nanchang";"Nanchang";"Geothermal energy";45,11;37;0;74;19,68;34;0;74
"CN";"CN128";"Nanning";"Nanning";"Geothermal energy";53,26;23;0;74;38,81;14;0;74
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Geothermal energy";50;29;0;74;29,56;22;0;74
"CN";"CN161";"Taiyuan";"Taiyuan";"Geothermal energy";36,41;53;0;74;12,26;51;0;74
"CN";"CN164";"Urumqi";"Urumqi";"Geothermal energy";46,2;35;0;74;21,44;32;0;74
"CN";"CN167";"Wuhan";"Wuhan";"Geothermal energy";37,5;51;0;74;13,34;48;0;74
"CN";"CN169";"Xian";"Xian";"Geothermal energy";99,46;3;2;10;84,96;2;7,75;4
"CN";"CN17";"Changsha";"Changsha";"Geothermal energy";89,67;17;1;16;34,95;19;3,29;8
"CN";"CN191";"Shenzhen";"Shenzhen";"Geothermal energy";90,76;16;3;7;7,47;65;0,24;19
"CN";"CN20";"Chengdu";"Chengdu";"Geothermal energy";52,17;25;0;74;36,75;16;0;74
"CN";"CN23";"Chongqing";"Chongqing";"Geothermal energy";30,43;64;0;74;8,41;62;0;74
"CN";"CN238";"Changchun";"Changchun";"Geothermal energy";44,02;39;0;74;19,23;36;0;74
"CN";"CN277";"Hangzhou";"Hangzhou";"Geothermal energy";88,04;18;1;16;25,26;27;0,41;16
"CN";"CN280";"Harbin";"Harbin";"Geothermal energy";51,09;27;0;74;35,75;18;0;74
"CN";"CN282";"Hefei";"Hefei";"Geothermal energy";50,54;28;0;74;32,83;20;0;74
"CN";"CN335";"Nanjing";"Nanjing";"Geothermal energy";100;2;11;2;75,06;5;2,92;9
"CN";"CN357";"Shanghai";"Shanghai";"Geothermal energy";22,28;79;0;74;3,93;79;0;74
"CN";"CN362";"Shenyang";"Shenyang";"Geothermal energy";90,76;16;1;16;69,89;10;2,64;11
"CN";"CN383";"Tianjin";"Tianjin";"Geothermal energy";32,61;60;0;74;10,39;58;0;74
"CN";"CN393";"Weifang";"Weifang";"Geothermal energy";98,37;4;4;6;81,24;3;2,71;10
"CN";"CN400";"Xiamen";"Xiamen";"Geothermal energy";36,96;52;0;74;12,65;50;0;74
"CN";"CN48";"Guangzhou";"Guangzhou";"Geothermal energy";86,96;19;1;16;23,48;30;0,22;20
"CN";"CN50";"Guiyang";"Guiyang";"Geothermal energy";40,22;46;0;74;15,61;43;0;74
"CN";"CN64";"Inner Mongolia";"Hohhot";"Geothermal energy";42,39;42;0;74;17,41;39;0;74
"CN";"CN95";"Kunming";"Kunming";"Geothermal energy";38,04;50;0;74;13,62;47;0;74
"CN";"CN98";"Lanzhou";"Lanzhou";"Geothermal energy";94,02;12;1;16;72,15;9;34;1
"HK";"HK000";"Hong Kong";"Hong Kong";"Geothermal energy";52,72;24;0;74;37,39;15;0;74
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Geothermal energy";0;120;0;74;0;120;0;74
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Geothermal energy";20,65;82;0;74;3,57;82;0;74
"ID";"ID2";"Balikpapan";"Balikpapan";"Geothermal energy";18,48;86;0;74;2,49;86;0;74
"ID";"ID27";"Denpasar";"Denpasar";"Geothermal energy";7,61;106;0;74;0,06;106;0;74
"ID";"ID33";"Jakarta";"Jakarta";"Geothermal energy";21,2;81;0;74;3,68;81;0;74
"ID";"ID4";"Bandung";"Bandung";"Geothermal energy";14,67;93;0;74;1,34;93;0;74
"ID";"ID52";"Malang";"Malang";"Geothermal energy";25;74;0;74;6,09;73;0;74
"ID";"ID55";"Medan";"Medan";"Geothermal energy";7,61;106;0;74;0,06;106;0;74
"ID";"ID7";"Batam";"Batam";"Geothermal energy";9,78;102;0;74;0,25;102;0;74
"ID";"ID70";"Pemalang";"Padang";"Geothermal energy";4,35;112;0;74;0,03;112;0;74
"ID";"ID85";"Semarang";"Palembang";"Geothermal energy";22,83;78;0;74;4,01;78;0;74
"ID";"ID85";"Semarang";"Semarang";"Geothermal energy";22,83;78;0;74;4,01;78;0;74
"ID";"ID88";"Sidoarjo";"Pekalongan";"Geothermal energy";0;120;0;74;0;120;0;74
"ID";"ID91";"Subang";"Pekan Baru";"Geothermal energy";27,72;69;0;74;6,84;68;0;74
"ID";"ID92";"Sukabumi";"Sukabumi";"Geothermal energy";0;120;0;74;0;120;0;74
"ID";"ID95";"Surabaya";"Surabaya";"Geothermal energy";33,15;59;0;74;10,67;57;0;74
"JP";"JPA01";"Hokkaido";"Sapporo";"Geothermal energy";42,93;41;0;74;17,56;38;0;74
"JP";"JPB04";"Miyagi";"Sendai";"Geothermal energy";39,67;47;0;74;15,44;44;0;74
"JP";"JPB05";"Akita";"Akita";"Geothermal energy";17,39;88;0;74;2,15;88;0;74
"JP";"JPB07";"Fukushima";"Koriyama";"Geothermal energy";29,35;66;0;74;7,75;64;0;74
"JP";"JPC09";"Tochigi";"Utsunomiya";"Geothermal energy";31,52;62;0;74;9,98;60;0;74
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Geothermal energy";47,28;33;0;74;27,02;26;0;74
"JP";"JPC20";"Nagano";"Nagano";"Geothermal energy";24,46;75;0;74;5,66;74;0;74
"JP";"JPD13";"Tokyo";"Tokyo";"Geothermal energy";94,57;10;9;3;22,03;31;0,37;18
"JP";"JPE15";"Niigata";"Niigata";"Geothermal energy";38,59;49;0;74;14,83;46;0;74
"JP";"JPE16";"Toyama";"Toyama";"Geothermal energy";23,91;76;0;74;4,31;76;0;74
"JP";"JPE17";"Ishikawa";"Kanazawa";"Geothermal energy";30,98;63;0;74;9,9;61;0;74
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Geothermal energy";43,48;40;0;74;18,27;37;0;74
"JP";"JPF23";"Aichi";"Nagoya";"Geothermal energy";48,37;31;0;74;27,88;24;0;74
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Geothermal energy";95,11;8;5;5;29,68;21;0,65;15
"JP";"JPH33";"Okayama";"Okayama";"Geothermal energy";35,33;55;0;74;11,99;53;0;74
"JP";"JPH34";"Hiroshima";"Hiroshima";"Geothermal energy";33,7;58;0;74;10,7;56;0;74
"JP";"JPI37";"Kagawa";"Takamatsu";"Geothermal energy";14,13;94;0;74;1,19;94;0;74
"JP";"JPI38";"Ehime";"Matsuyama";"Geothermal energy";41,3;44;0;74;16,73;41;0;74
"JP";"JPI39";"Kochi";"Kochi";"Geothermal energy";40,76;45;0;74;16,16;42;0;74
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Geothermal energy";94,57;10;2;10;65,38;12;5,23;6
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Geothermal energy";46,74;34;0;74;23,99;29;0;74
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Geothermal energy";29,89;65;0;74;7,97;63;0;74
"JP";"JPJ44";"Oita";"Oita";"Geothermal energy";28,26;68;0;74;7,05;67;0;74
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Geothermal energy";26,09;72;0;74;6,47;72;0;74
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Geothermal energy";34,78;56;0;74;11,2;54;0;74
"JP";"JPJ47";"Okinawa";"Naha";"Geothermal energy";34,24;57;0;74;10,71;55;0;74
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Geothermal energy";21,74;80;0;74;3,87;80;0;74
"KP";"KP3";"Hamhung";"Hamhung";"Geothermal energy";0;120;0;74;0;120;0;74
"KR";"KR011";"Seoul";"Seoul";"Geothermal energy";96,74;6;14;1;24,12;28;1,25;14
"KR";"KR012";"Incheon";"Incheon";"Geothermal energy";100;2;6;4;72,57;8;7,86;3
"KR";"KR021";"Busan";"Busan";"Geothermal energy";51,63;26;0;74;35,81;17;0;74
"KR";"KR022";"Ulsan";"Ulsan";"Geothermal energy";41,85;43;0;74;17,28;40;0;74
"KR";"KR031";"Daegu";"Daegu";"Geothermal energy";45,65;36;0;74;21,36;33;0;74
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Geothermal energy";39,13;48;0;74;14,92;45;0;74
"KR";"KR041";"Gwangju";"Gwangju";"Geothermal energy";97,83;5;2;10;81,16;4;7,66;5
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Geothermal energy";95,65;7;1;16;86,36;1;4,21;7
"KR";"KR051";"Daejeon";"Daejon";"Geothermal energy";86,41;20;1;16;13,08;49;0,37;18
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Geothermal energy";44,57;38;0;74;19,36;35;0;74
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Geothermal energy";91,3;14;1;16;74,74;6;2,5;12
"KR";"KR071";"Jeju-do";"Jeju";"Geothermal energy";94,57;10;1;16;72,69;7;12,19;2
"LA";"LA4";"Vientiane";"Vientiane";"Geothermal energy";8,15;105;0;74;0,1;105;0;74
"MM";"MM18";"Yangon";"Yangon";"Geothermal energy";0;120;0;74;0;120;0;74
"MM";"MM5";"Mandalay";"Mandalay";"Geothermal energy";0;120;0;74;0;120;0;74
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Geothermal energy";8,7;104;0;74;0,14;104;0;74
"MO";"MO000";"Macau";"Macao";"Geothermal energy";27,17;70;0;74;6,75;69;0;74
"MY";"MY1";"Alor Setar";"Alor Star";"Geothermal energy";12,5;97;0;74;0,63;97;0;74
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Geothermal energy";15,22;92;0;74;1,35;92;0;74
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Geothermal energy";35,87;54;0;74;12,11;52;0;74
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Geothermal energy";5,98;109;0;74;0,05;109;0;74
"MY";"MY15";"Kuantan";"Kuantan";"Geothermal energy";11,41;99;0;74;0,4;99;0;74
"MY";"MY16";"Kuching";"Kuching";"Geothermal energy";28,8;67;0;74;7,22;66;0;74
"MY";"MY24";"Seremban";"Seremban";"Geothermal energy";20,11;83;0;74;3,43;83;0;74
"MY";"MY29";"Sandakan";"Sandakan";"Geothermal energy";0;120;0;74;0;120;0;74
"MY";"MY8";"Ipoh";"Ipoh";"Geothermal energy";16,3;90;0;74;1,69;90;0;74
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Geothermal energy";12,5;97;0;74;0,63;97;0;74
"PH";"PH1";"Angeles";"Angeles City";"Geothermal energy";0;120;0;74;0;120;0;74
"PH";"PH12";"Cebu";"Cebu City";"Geothermal energy";10,33;101;0;74;0,28;101;0;74
"PH";"PH15";"Davao";"Davao City";"Geothermal energy";0;120;0;74;0;120;0;74
"PH";"PH18";"General Santos";"General Santos City";"Geothermal energy";5,98;109;0;74;0,05;109;0;74
"PH";"PH2";"Bacolod";"Bacolod";"Geothermal energy";23,37;77;0;74;4,1;77;0;74
"PH";"PH21";"Iloilo";"Iloilo City";"Geothermal energy";13,59;95;0;74;0,67;95;0;74
"PH";"PH3";"Baguio";"Baguio City";"Geothermal energy";9,24;103;0;74;0,16;103;0;74
"PH";"PH32";"Manila";"Manila";"Geothermal energy";32,07;61;0;74;10,31;59;0;74
"PH";"PH46";"Tarlac";"Tarlac";"Geothermal energy";12,5;97;0;74;0,63;97;0;74
"PH";"PH5";"Batangas";"Batangas City";"Geothermal energy";26,63;71;0;74;6,6;70;0;74
"PH";"PH52";"San Fernando";"San Fernando";"Geothermal energy";19,02;85;0;74;2,87;85;0;74
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Geothermal energy";0;120;0;74;0;120;0;74
"SG";"SGZZZ";"Singapore";"Singapore";"Geothermal energy";93,48;13;2;10;66,84;11;1,82;13
"TH";"TH1";"Bangkok";"Bangkok";"Geothermal energy";48,91;30;0;74;29,48;23;0;74
"TH";"TH13";"Rayong";"Rayong";"Geothermal energy";17,93;87;0;74;2,17;87;0;74
"TH";"TH16";"Surat Thani";"Suphan Buri";"Geothermal energy";10,87;100;0;74;0,35;100;0;74
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Geothermal energy";4,89;111;0;74;0,04;111;0;74
"TH";"TH18";"Udon Thani";"Udon Thani";"Geothermal energy";4,35;112;0;74;0,03;112;0;74
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Geothermal energy";16,85;89;0;74;1,91;89;0;74
"TH";"TH3";"Chon Buri";"Chon Buri";"Geothermal energy";5,98;109;0;74;0,05;109;0;74
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Geothermal energy";0;120;0;74;0;120;0;74
"TH";"TH7";"Lampang";"Lampang";"Geothermal energy";0;120;0;74;0;120;0;74
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Geothermal energy";19,57;84;0;74;3,24;84;0;74
"TW";"TW000";"Chinese Taipei";"Taipei";"Geothermal energy";53,8;22;0;74;55,59;13;0;74
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Geothermal energy";47,83;32;0;74;27,66;25;0;74
"VN";"VN12";"Hanoi";"Hanoi";"Geothermal energy";26,09;72;0;74;6,47;72;0;74
"VN";"VN18";"Nha Trang";"Nha Trang";"Geothermal energy";0;120;0;74;0;120;0;74
"VN";"VN7";"Can Tho";"Can Tho";"Geothermal energy";15,22;92;0;74;1,35;92;0;74
"VN";"VN9";"Da Nang";"Da Nang";"Geothermal energy";0;120;0;74;0;120;0;74
"CN";"CN12";"Beijing";"Beijing";"Artificial intelligence";98,21;2;1596;4;62,57;4;1,85;7
"CN";"CN126";"Nanchang";"Nanchang";"Artificial intelligence";58,48;51;2;57;25,33;23;0,12;62
"CN";"CN128";"Nanning";"Nanning";"Artificial intelligence";49,55;61;2;57;10,75;66;0,19;57
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Artificial intelligence";69,2;36;12;37;20,21;33;0,37;42
"CN";"CN161";"Taiyuan";"Taiyuan";"Artificial intelligence";58,93;50;4;46;14,64;52;0,27;50
"CN";"CN164";"Urumqi";"Urumqi";"Artificial intelligence";19,2;84;0;99;8,15;76;0;99
"CN";"CN167";"Wuhan";"Wuhan";"Artificial intelligence";78,57;22;56;17;20,77;32;0,44;40
"CN";"CN169";"Xian";"Xian";"Artificial intelligence";82,59;14;25;28;41,81;10;0,69;20
"CN";"CN17";"Changsha";"Changsha";"Artificial intelligence";71,43;34;21;30;15,07;51;0,49;31
"CN";"CN191";"Shenzhen";"Shenzhen";"Artificial intelligence";100;1;2952;1;64,45;2;1,67;8
"CN";"CN20";"Chengdu";"Chengdu";"Artificial intelligence";72,32;32;30;27;15,11;50;0,47;34
"CN";"CN23";"Chongqing";"Chongqing";"Artificial intelligence";60,27;48;13;36;8,27;75;0,37;42
"CN";"CN238";"Changchun";"Changchun";"Artificial intelligence";66,07;40;4;46;23,7;26;0,35;44
"CN";"CN277";"Hangzhou";"Hangzhou";"Artificial intelligence";97,77;3;660;5;57,83;5;1,93;6
"CN";"CN280";"Harbin";"Harbin";"Artificial intelligence";52,68;58;2;57;13,91;55;0,26;52
"CN";"CN282";"Hefei";"Hefei";"Artificial intelligence";85,27;12;42;21;35,94;16;1,02;15
"CN";"CN335";"Nanjing";"Nanjing";"Artificial intelligence";82,59;14;291;9;16,67;44;0,55;26
"CN";"CN357";"Shanghai";"Shanghai";"Artificial intelligence";89,73;9;443;7;32,87;18;0,94;16
"CN";"CN362";"Shenyang";"Shenyang";"Artificial intelligence";88,39;10;60;16;41,64;11;1,12;14
"CN";"CN383";"Tianjin";"Tianjin";"Artificial intelligence";87,95;11;51;20;53,46;7;1,31;12
"CN";"CN393";"Weifang";"Weifang";"Artificial intelligence";75,45;25;94;14;13,46;59;0,45;38
"CN";"CN400";"Xiamen";"Xiamen";"Artificial intelligence";61,61;46;35;24;6,44;82;0,35;44
"CN";"CN48";"Guangzhou";"Guangzhou";"Artificial intelligence";91,07;8;481;6;38,43;13;0,75;19
"CN";"CN50";"Guiyang";"Guiyang";"Artificial intelligence";56,25;54;2;57;13,2;61;0,46;36
"CN";"CN64";"Inner Mongolia";"Hohhot";"Artificial intelligence";73,21;29;4;46;43,19;8;0,6;24
"CN";"CN95";"Kunming";"Kunming";"Artificial intelligence";57,14;53;2;57;17,43;42;0,24;54
"CN";"CN98";"Lanzhou";"Lanzhou";"Artificial intelligence";64,73;42;2;57;24,94;24;0,48;32
"HK";"HK000";"Hong Kong";"Hong Kong";"Artificial intelligence";93,75;6;135;12;69,78;1;1,33;11
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Artificial intelligence";1,34;124;0;99;0,02;124;0;99
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Artificial intelligence";5,8;114;0;99;0,19;114;0;99
"ID";"ID2";"Balikpapan";"Balikpapan";"Artificial intelligence";8,48;108;0;99;0,48;108;0;99
"ID";"ID27";"Denpasar";"Denpasar";"Artificial intelligence";22,77;80;0;99;13,89;56;0;99
"ID";"ID33";"Jakarta";"Jakarta";"Artificial intelligence";73,21;29;2;57;42,29;9;2,2;5
"ID";"ID4";"Bandung";"Bandung";"Artificial intelligence";7,59;110;0;99;0,37;110;0;99
"ID";"ID52";"Malang";"Malang";"Artificial intelligence";8,04;109;0;99;0,41;109;0;99
"ID";"ID55";"Medan";"Medan";"Artificial intelligence";1,34;124;0;99;0,02;124;0;99
"ID";"ID7";"Batam";"Batam";"Artificial intelligence";16,52;90;0;99;5,39;87;0;99
"ID";"ID70";"Pemalang";"Padang";"Artificial intelligence";15,62;92;0;99;3,54;92;0;99
"ID";"ID85";"Semarang";"Palembang";"Artificial intelligence";10,71;103;0;99;0,92;103;0;99
"ID";"ID85";"Semarang";"Semarang";"Artificial intelligence";10,71;103;0;99;0,92;103;0;99
"ID";"ID88";"Sidoarjo";"Pekalongan";"Artificial intelligence";0;127;0;99;0;127;0;99
"ID";"ID91";"Subang";"Pekan Baru";"Artificial intelligence";66,07;40;2;57;16,1;49;4,87;1
"ID";"ID92";"Sukabumi";"Sukabumi";"Artificial intelligence";4,02;118;0;99;0,13;118;0;99
"ID";"ID95";"Surabaya";"Surabaya";"Artificial intelligence";9,38;106;0;99;0,76;106;0;99
"JP";"JPA01";"Hokkaido";"Sapporo";"Artificial intelligence";68,75;37;13;36;13,93;54;0,54;28
"JP";"JPB04";"Miyagi";"Sendai";"Artificial intelligence";73,66;27;18;32;17,54;41;0,55;26
"JP";"JPB05";"Akita";"Akita";"Artificial intelligence";19,64;83;0;99;9,99;70;0;99
"JP";"JPB07";"Fukushima";"Koriyama";"Artificial intelligence";50,45;59;4;46;9,08;71;0,19;57
"JP";"JPC09";"Tochigi";"Utsunomiya";"Artificial intelligence";46,43;63;3;50;8,45;74;0,06;65
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Artificial intelligence";36,61;69;1;66;5,74;86;0,02;70
"JP";"JPC20";"Nagano";"Nagano";"Artificial intelligence";54,91;55;3;50;16,33;47;0,06;65
"JP";"JPD13";"Tokyo";"Tokyo";"Artificial intelligence";92,86;7;2750;2;38,12;14;0,8;18
"JP";"JPE15";"Niigata";"Niigata";"Artificial intelligence";42,41;65;2;57;6,22;83;0,06;65
"JP";"JPE16";"Toyama";"Toyama";"Artificial intelligence";50;60;3;50;11,71;64;0,12;62
"JP";"JPE17";"Ishikawa";"Kanazawa";"Artificial intelligence";73,21;29;8;40;26,03;22;0,5;30
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Artificial intelligence";72,32;32;53;19;16,38;46;0,25;53
"JP";"JPF23";"Aichi";"Nagoya";"Artificial intelligence";74,55;26;116;13;16,21;48;0,26;52
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Artificial intelligence";79,91;18;353;8;17,28;43;0,32;46
"JP";"JPH33";"Okayama";"Okayama";"Artificial intelligence";35,71;70;1;66;3,78;90;0,03;69
"JP";"JPH34";"Hiroshima";"Hiroshima";"Artificial intelligence";57,59;52;8;40;12,75;62;0,14;60
"JP";"JPI37";"Kagawa";"Takamatsu";"Artificial intelligence";44,64;64;2;57;9;72;0,08;63
"JP";"JPI38";"Ehime";"Matsuyama";"Artificial intelligence";39,73;67;2;57;3,67;91;0,04;68
"JP";"JPI39";"Kochi";"Kochi";"Artificial intelligence";38,84;68;1;66;5,91;84;0,18;59
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Artificial intelligence";78,12;23;35;24;19,28;37;0,65;22
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Artificial intelligence";17,41;88;0;99;6,48;81;0;99
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Artificial intelligence";40,18;66;1;66;10,13;69;0,04;68
"JP";"JPJ44";"Oita";"Oita";"Artificial intelligence";16,96;89;0;99;5,8;85;0;99
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Artificial intelligence";48,21;62;1;66;11,95;63;0,28;48
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Artificial intelligence";20,09;82;0;99;10,15;68;0;99
"JP";"JPJ47";"Okinawa";"Naha";"Artificial intelligence";53,57;56;1;66;18,79;38;0,24;54
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Artificial intelligence";12,95;98;0;99;1,39;98;0;99
"KP";"KP3";"Hamhung";"Hamhung";"Artificial intelligence";12,5;99;0;99;1,31;99;0;99
"KR";"KR011";"Seoul";"Seoul";"Artificial intelligence";95,98;4;1761;3;64,35;3;1,12;14
"KR";"KR012";"Incheon";"Incheon";"Artificial intelligence";81,7;15;63;15;18,25;40;0,59;25
"KR";"KR021";"Busan";"Busan";"Artificial intelligence";75,89;24;34;26;19,59;35;0,47;34
"KR";"KR022";"Ulsan";"Ulsan";"Artificial intelligence";79,02;20;24;29;22,57;29;0,83;17
"KR";"KR031";"Daegu";"Daegu";"Artificial intelligence";80,8;17;39;22;21,22;31;0,64;23
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Artificial intelligence";71,43;34;38;23;10,35;67;0,5;30
"KR";"KR041";"Gwangju";"Gwangju";"Artificial intelligence";60,71;47;7;42;16,65;45;0,19;57
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Artificial intelligence";64,29;43;15;33;11,36;65;0,45;38
"KR";"KR051";"Daejeon";"Daejon";"Artificial intelligence";68,3;38;176;11;4,87;89;0,46;36
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Artificial intelligence";63,39;44;14;34;13,72;58;0,3;47
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Artificial intelligence";59,82;49;18;32;7,94;78;0,32;46
"KR";"KR071";"Jeju-do";"Jeju";"Artificial intelligence";72,32;32;8;40;19,42;36;0,69;20
"LA";"LA4";"Vientiane";"Vientiane";"Artificial intelligence";2,23;122;0;99;0,03;122;0;99
"MM";"MM18";"Yangon";"Yangon";"Artificial intelligence";4,02;118;0;99;0,13;118;0;99
"MM";"MM5";"Mandalay";"Mandalay";"Artificial intelligence";4,46;117;0;99;0,16;117;0;99
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Artificial intelligence";62,95;45;1;66;19,91;34;3,57;2
"MO";"MO000";"Macau";"Macao";"Artificial intelligence";25;77;0;99;18,67;39;0;99
"MY";"MY1";"Alor Setar";"Alor Star";"Artificial intelligence";32,59;71;0;99;33,77;17;0;99
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Artificial intelligence";23,21;78;0;99;14,08;53;0;99
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Artificial intelligence";78,57;22;10;38;36,07;15;1,34;10
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Artificial intelligence";11,16;102;0;99;0,96;102;0;99
"MY";"MY15";"Kuantan";"Kuantan";"Artificial intelligence";14,73;94;0;99;3,06;94;0;99
"MY";"MY16";"Kuching";"Kuching";"Artificial intelligence";10,27;104;0;99;0,91;104;0;99
"MY";"MY24";"Seremban";"Seremban";"Artificial intelligence";27,23;75;0;99;22,92;28;0;99
"MY";"MY29";"Sandakan";"Sandakan";"Artificial intelligence";2,23;122;0;99;0,03;122;0;99
"MY";"MY8";"Ipoh";"Ipoh";"Artificial intelligence";31,7;72;0;99;31,82;19;0;99
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Artificial intelligence";66,96;39;1;66;27,55;21;2,56;3
"PH";"PH1";"Angeles";"Angeles City";"Artificial intelligence";4,91;116;0;99;0,18;116;0;99
"PH";"PH12";"Cebu";"Cebu City";"Artificial intelligence";22,77;80;0;99;13,89;56;0;99
"PH";"PH15";"Davao";"Davao City";"Artificial intelligence";5,8;114;0;99;0,19;114;0;99
"PH";"PH18";"General Santos";"General Santos City";"Artificial intelligence";12,05;100;0;99;1,29;100;0;99
"PH";"PH2";"Bacolod";"Bacolod";"Artificial intelligence";18,3;86;0;99;7,86;79;0;99
"PH";"PH21";"Iloilo";"Iloilo City";"Artificial intelligence";17,86;87;0;99;7,21;80;0;99
"PH";"PH3";"Baguio";"Baguio City";"Artificial intelligence";6,25;113;0;99;0,2;113;0;99
"PH";"PH32";"Manila";"Manila";"Artificial intelligence";28,12;74;0;99;23,69;27;0;99
"PH";"PH46";"Tarlac";"Tarlac";"Artificial intelligence";7,14;111;0;99;0,28;111;0;99
"PH";"PH5";"Batangas";"Batangas City";"Artificial intelligence";13,39;97;0;99;1,88;97;0;99
"PH";"PH52";"San Fernando";"San Fernando";"Artificial intelligence";8,93;107;0;99;0,49;107;0;99
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Artificial intelligence";11,61;101;0;99;1,01;101;0;99
"SG";"SGZZZ";"Singapore";"Singapore";"Artificial intelligence";93,75;6;228;10;57,65;6;1,48;9
"TH";"TH1";"Bangkok";"Bangkok";"Artificial intelligence";52,68;58;3;50;8,86;73;0,27;50
"TH";"TH13";"Rayong";"Rayong";"Artificial intelligence";15,18;93;0;99;3,1;93;0;99
"TH";"TH16";"Surat Thani";"Suphan Buri";"Artificial intelligence";20,98;81;0;99;13,26;60;0;99
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Artificial intelligence";0,45;126;0;99;0,01;126;0;99
"TH";"TH18";"Udon Thani";"Udon Thani";"Artificial intelligence";16,07;91;0;99;4,96;88;0;99
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Artificial intelligence";14,29;95;0;99;2,35;95;0;99
"TH";"TH3";"Chon Buri";"Chon Buri";"Artificial intelligence";18,75;85;0;99;8,07;77;0;99
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Artificial intelligence";13,84;96;0;99;2,16;96;0;99
"TH";"TH7";"Lampang";"Lampang";"Artificial intelligence";3,12;120;0;99;0,04;120;0;99
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Artificial intelligence";9,82;105;0;99;0,77;105;0;99
"TW";"TW000";"Chinese Taipei";"Taipei";"Artificial intelligence";81,25;16;54;18;28,94;20;0,45;38
